study_id,site_id,core_id,method_id,depth_min,depth_max,cs137_activity,cs137_activity_se,cs137_unit,excess_pb210_activity,excess_pb210_activity_se,total_pb210_activity,total_pb210_activity_se,pb210_unit,ra226_activity,ra226_activity_se,ra226_unit,be7_activity,be7_activity_se
Stevens_et_al_2024,BAY,BAY_H,single set of methods,16,18,11.431848843271448,1.587989820499989,disintegrationsPerMinutePerGram,18.676828227115664,2.6029646822698402,26.176828227115664,2.326867857449799,disintegrationsPerMinutePerGram,0.4484974344645018,1.1625716626542946,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,BAY,BAY_H,single set of methods,18,20,4.219833224282309,2.7443734458176143,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,153.2286957182777,79.4590561434164
Stevens_et_al_2024,BAY,BAY_H,single set of methods,20,22,0,0,disintegrationsPerMinutePerGram,1.0260488649524806,1.7485393322766085,8.52604886495248,1.3024126402209157,disintegrationsPerMinutePerGram,0.4484974344645018,1.1625716626542946,disintegrationsPerMinutePerGram,10.600204818515223,16.09380847284936
Stevens_et_al_2024,BAY,BAY_H,single set of methods,22,24,1.5433940225523242,0.9197543353045045,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,39.52138227238744,28.67410055801096
Stevens_et_al_2024,BAY,BAY_H,single set of methods,24,26,0.3140223098434811,1.023982009430214,disintegrationsPerMinutePerGram,1.0413845989791384,3.600041356388089,8.541384598979137,3.405757868168769,disintegrationsPerMinutePerGram,0.4484974344645018,1.1625716626542946,disintegrationsPerMinutePerGram,64.05610703598605,33.05021908891766
Stevens_et_al_2024,BAY,BAY_H,single set of methods,26,28,0,0,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,15.605868320843204,22.989915642892598
Stevens_et_al_2024,BAY,BAY_H,single set of methods,28,30,0,0,disintegrationsPerMinutePerGram,-1.3335134384065408,1.6655264119438167,6.16648656159346,1.1886408699734887,disintegrationsPerMinutePerGram,0.4484974344645018,1.1625716626542946,disintegrationsPerMinutePerGram,15.756607107015704,17.910556510435818
Stevens_et_al_2024,BAY,BAY_H,single set of methods,30,32,0.7197419061574166,0.9503349450219886,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stevens_et_al_2024,BAY,BAY_H,single set of methods,32,34,0.16631418747189108,0.8700743585360745,disintegrationsPerMinutePerGram,-1.61544090763427,1.5741121647919296,5.88455909236573,1.0567487857740003,disintegrationsPerMinutePerGram,0.4484974344645018,1.1625716626542946,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,BAY,BAY_H,single set of methods,34,36,1.2710168967838584,0.9339325945150834,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stevens_et_al_2024,BAY,BAY_H,single set of methods,36,38,0,0,disintegrationsPerMinutePerGram,-0.08581996604108873,1.6815315903122816,7.414180033958911,1.2109654735404474,disintegrationsPerMinutePerGram,0.4484974344645018,1.1625716626542946,disintegrationsPerMinutePerGram,38.79988823037378,17.346189333805476
Stevens_et_al_2024,BAY,BAY_H,single set of methods,38,40,1.6670934223034344,0.9350227961444494,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,20.281922391520776,36.47360434199869
Stevens_et_al_2024,BAY,BAY_H,single set of methods,40,42,0,0,disintegrationsPerMinutePerGram,-0.40010474577288346,1.5866589518998144,7.099895254227117,1.075349021728623,disintegrationsPerMinutePerGram,0.4484974344645018,1.1625716626542946,disintegrationsPerMinutePerGram,52.380954932228526,35.30320080100625
Stevens_et_al_2024,BAY,BAY_H,single set of methods,42,44,0.6952856654624989,0.568413726738273,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,45.9738532006768,24.253642259546645
Stevens_et_al_2024,BAY,BAY_H,single set of methods,44,46,0.9018619421215484,0.9659031728765792,disintegrationsPerMinutePerGram,1.1921462814483688,1.6302090775522406,8.69214628144837,1.1386265961335247,disintegrationsPerMinutePerGram,0.4484974344645018,1.1625716626542946,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,BAY,BAY_H,single set of methods,46,48,0,0,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,80.10837415715173,41.52916891411846
Stevens_et_al_2024,BAY,BAY_H,single set of methods,48,50,0.40091361942407533,0.7943442159285926,disintegrationsPerMinutePerGram,-3.322530256856896,1.435235359062073,4.177469743143104,0.8359362564160779,disintegrationsPerMinutePerGram,0.4484974344645018,1.1625716626542946,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,CB,CB_W,single set of methods,0,2,NA,NA,disintegrationsPerMinutePerGram,122.29226649221532,10.6149270700405,140.79226649221533,9.363582471590592,disintegrationsPerMinutePerGram,1.11,5,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,CB,CB_W,single set of methods,2,4,NA,NA,disintegrationsPerMinutePerGram,128.84375531385078,10.971499380625302,147.3437553138508,9.76595098590308,disintegrationsPerMinutePerGram,1.11,5,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,CB,CB_W,single set of methods,4,6,NA,NA,disintegrationsPerMinutePerGram,125.79059946263766,10.729779546619412,144.29059946263763,9.493585682925723,disintegrationsPerMinutePerGram,1.11,5,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,CB,CB_W,single set of methods,6,8,NA,NA,disintegrationsPerMinutePerGram,116.85259502068975,10.420848521111097,135.35259502068976,9.14298003388082,disintegrationsPerMinutePerGram,1.11,5,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,CB,CB_W,single set of methods,8,10,NA,NA,disintegrationsPerMinutePerGram,91.29764843101965,8.874732156234806,109.79764843101965,7.3321804972946545,disintegrationsPerMinutePerGram,1.11,5,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,CB,CB_W,single set of methods,10,12,4.160699714494663,1.6424349253996375,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stevens_et_al_2024,CB,CB_W,single set of methods,12,14,4.088393825156953,1.5713919352899726,disintegrationsPerMinutePerGram,94.2765876694858,9.154504824662698,112.7765876694858,7.668439123105341,disintegrationsPerMinutePerGram,1.11,5,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,CB,CB_W,single set of methods,14,16,7.603403895002913,1.6779361905045687,disintegrationsPerMinutePerGram,123.04782908406463,11.480564462902068,141.54782908406463,10.334571127378718,disintegrationsPerMinutePerGram,1.11,5,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,CB,CB_W,single set of methods,16,18,4.997419733970775,1.5244555001950206,disintegrationsPerMinutePerGram,119.53328149687809,10.755704639977177,138.03328149687806,9.522876787107275,disintegrationsPerMinutePerGram,1.11,5,disintegrationsPerMinutePerGram,1462.2234509196453,597.2560491670564
Stevens_et_al_2024,CB,CB_W,single set of methods,18,20,3.642190983257033,0.8731046227013083,disintegrationsPerMinutePerGram,104.78418743189826,9.629566339751578,123.28418743189826,8.229735590629668,disintegrationsPerMinutePerGram,1.11,5,disintegrationsPerMinutePerGram,658.1390999007305,345.6754633163019
Stevens_et_al_2024,CB,CB_W,single set of methods,20,22,NA,NA,disintegrationsPerMinutePerGram,122.76855596727435,11.114834394701404,141.26855596727432,9.926708599613336,disintegrationsPerMinutePerGram,1.11,5,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,CB,CB_W,single set of methods,22,24,NA,NA,disintegrationsPerMinutePerGram,108.02842737171315,10.053314007053874,126.52842737171316,8.721761434734708,disintegrationsPerMinutePerGram,1.11,5,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,CB,CB_W,single set of methods,24,26,NA,NA,disintegrationsPerMinutePerGram,96.58040083843349,9.214706293421278,115.08040083843349,7.7402074955402655,disintegrationsPerMinutePerGram,1.11,5,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,CB,CB_W,single set of methods,26,28,NA,NA,disintegrationsPerMinutePerGram,114.72912785358278,10.488766778775036,133.22912785358278,9.220316075901891,disintegrationsPerMinutePerGram,1.11,5,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,CB,CB_W,single set of methods,28,30,NA,NA,disintegrationsPerMinutePerGram,120.73744519509057,10.84052613246406,139.23744519509057,9.618576133120548,disintegrationsPerMinutePerGram,1.11,5,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,CB,CB_W,single set of methods,30,32,NA,NA,disintegrationsPerMinutePerGram,121.22828973433204,10.550273695997731,139.72828973433204,9.290224704519348,disintegrationsPerMinutePerGram,1.11,5,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,CB,CB_W,single set of methods,36,38,NA,NA,disintegrationsPerMinutePerGram,118.78896155402064,10.712716542337477,137.28896155402066,9.47429658161866,disintegrationsPerMinutePerGram,1.11,5,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,CB,CB_W,single set of methods,42,44,NA,NA,disintegrationsPerMinutePerGram,114.07548492960098,10.380683487608119,132.57548492960098,9.097174818035535,disintegrationsPerMinutePerGram,1.11,5,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,CB,CB_W,single set of methods,46,48,NA,NA,disintegrationsPerMinutePerGram,95.8987035957923,11.178411107565955,114.3987035957923,9.997843511965666,disintegrationsPerMinutePerGram,1.11,5,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,CB,CB_W,single set of methods,48,50,NA,NA,disintegrationsPerMinutePerGram,92.93387229519698,9.195845672514116,111.43387229519699,7.717744335795052,disintegrationsPerMinutePerGram,1.11,5,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,CB,CB_W,single set of methods,52,54,NA,NA,disintegrationsPerMinutePerGram,79.01252243204486,9.426619731095567,97.51252243204486,7.9913177608377115,disintegrationsPerMinutePerGram,1.11,5,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,CB,CB_W,single set of methods,56,58,NA,NA,disintegrationsPerMinutePerGram,72.54367671768172,9.0263805551097,91.04367671768172,7.515021352309152,disintegrationsPerMinutePerGram,1.11,5,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,CB,CB_W,single set of methods,64,66,NA,NA,disintegrationsPerMinutePerGram,40.01758826821775,7.171362462598227,58.51758826821776,5.14085980843311,disintegrationsPerMinutePerGram,1.11,5,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,CB,CB_W,single set of methods,76,78,NA,NA,disintegrationsPerMinutePerGram,49.175621639390286,8.153174595318665,67.6756216393903,6.440050930058681,disintegrationsPerMinutePerGram,1.11,5,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,CB,CB_W,single set of methods,88,90,NA,NA,disintegrationsPerMinutePerGram,35.60284547994055,6.826856759227469,54.10284547994055,4.64822258621613,disintegrationsPerMinutePerGram,1.11,5,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,CB,CB_M,single set of methods,0,2,NA,NA,disintegrationsPerMinutePerGram,109.91198399225748,10.434889503763795,128.4119839922575,9.158980235580808,disintegrationsPerMinutePerGram,1.111344834033877,4.9447046568359285,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,CB,CB_M,single set of methods,2,4,NA,NA,disintegrationsPerMinutePerGram,77.92797891328536,8.417040598644869,96.42797891328536,6.771009706036167,disintegrationsPerMinutePerGram,1.111344834033877,4.9447046568359285,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,CB,CB_M,single set of methods,4,6,NA,NA,disintegrationsPerMinutePerGram,47.332371528730036,7.311985111158481,65.83237152873005,5.335271901768765,disintegrationsPerMinutePerGram,1.111344834033877,4.9447046568359285,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,CB,CB_M,single set of methods,6,8,NA,NA,disintegrationsPerMinutePerGram,28.612385883638705,6.220867687734194,47.11238588363871,3.7012423303933204,disintegrationsPerMinutePerGram,1.111344834033877,4.9447046568359285,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,CB,CB_M,single set of methods,8,10,NA,NA,disintegrationsPerMinutePerGram,27.970117172624953,6.623201483848493,46.47011717262495,4.343592740537822,disintegrationsPerMinutePerGram,1.111344834033876,4.9447046568359285,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,CB,CB_M,single set of methods,10,12,0.8890512781156622,1.5867133914601386,disintegrationsPerMinutePerGram,24.879136364988977,6.22000368506604,43.37913636498898,3.6997899727194135,disintegrationsPerMinutePerGram,1.111344834033877,4.9447046568359285,disintegrationsPerMinutePerGram,307.807919667274,539.5567943342492
Stevens_et_al_2024,CB,CB_M,single set of methods,12,14,0.7160895053013228,1.177206480776687,disintegrationsPerMinutePerGram,17.573646551172473,5.889415513683263,36.07364655117247,3.1121078215275735,disintegrationsPerMinutePerGram,1.111344834033877,4.9447046568359285,disintegrationsPerMinutePerGram,978.3416064253072,424.35540117594553
Stevens_et_al_2024,CB,CB_M,single set of methods,14,16,0.8409544836009399,0.7221590312001757,disintegrationsPerMinutePerGram,10.102078417437106,6.093666056239242,28.60207841743711,3.4832120241183024,disintegrationsPerMinutePerGram,1.111344834033877,4.9447046568359285,disintegrationsPerMinutePerGram,461.339608880037,260.1988038334552
Stevens_et_al_2024,CB,CB_M,single set of methods,16,18,0.25990031337389075,0.4165257540700868,disintegrationsPerMinutePerGram,5.171041010165026,5.826818525371081,23.67104101016503,2.9919582429585514,disintegrationsPerMinutePerGram,1.111344834033877,4.9447046568359285,disintegrationsPerMinutePerGram,201.7178066541764,436.2792737828118
Stevens_et_al_2024,CB,CB_M,single set of methods,18,20,0.3580644456012032,1.281789047038369,disintegrationsPerMinutePerGram,2.061571463235364,5.42625895581739,20.561571463235364,2.1081475886636687,disintegrationsPerMinutePerGram,1.111344834033877,4.9447046568359285,disintegrationsPerMinutePerGram,220.45443439281013,462.09456227716714
Stevens_et_al_2024,CB,CB_M,single set of methods,20,22,NA,NA,disintegrationsPerMinutePerGram,4.400254104684213,5.696479429868053,22.900254104684215,2.7294464447777442,disintegrationsPerMinutePerGram,1.111344834033877,4.9447046568359285,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,CB,CB_M,single set of methods,22,24,NA,NA,disintegrationsPerMinutePerGram,-0.0496076661077279,5.527608213807847,18.450392333892275,2.3567886127856226,disintegrationsPerMinutePerGram,1.111344834033877,4.9447046568359285,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,CB,CB_M,single set of methods,24,26,NA,NA,disintegrationsPerMinutePerGram,-1.460266315729312,5.375568644613268,17.03973368427069,1.9740157681612702,disintegrationsPerMinutePerGram,1.111344834033877,4.9447046568359285,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,CB,CB_M,single set of methods,28,30,NA,NA,disintegrationsPerMinutePerGram,-0.9271899016446872,5.418487404391031,17.572810098355315,2.0880626790267214,disintegrationsPerMinutePerGram,1.111344834033877,4.9447046568359285,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,CB,CB_M,single set of methods,30,32,NA,NA,disintegrationsPerMinutePerGram,-5.342498333660902,5.185734675224429,13.157501666339101,1.3754432455848615,disintegrationsPerMinutePerGram,1.111344834033877,4.9447046568359285,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,CB,CB_M,single set of methods,36,38,NA,NA,disintegrationsPerMinutePerGram,-5.236407335960103,5.221908692438608,13.2635926640399,1.5060977365914543,disintegrationsPerMinutePerGram,1.111344834033877,4.9447046568359285,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,CB,CB_M,single set of methods,42,44,NA,NA,disintegrationsPerMinutePerGram,5.884592654789704,5.398825125906499,24.384592654789707,2.0364952099426414,disintegrationsPerMinutePerGram,1.111344834033877,4.9447046568359285,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,CB,CB_M,single set of methods,48,50,NA,NA,disintegrationsPerMinutePerGram,7.288274202265299,5.439877444129793,25.788274202265303,2.1429574440833137,disintegrationsPerMinutePerGram,1.111344834033877,4.9447046568359285,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,CB,CB_H,single set of methods,0,2,0.12281789817016255,0.45514999657277433,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stevens_et_al_2024,CB,CB_H,single set of methods,2,4,0,0,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
Stevens_et_al_2024,CB,CB_H,single set of methods,4,6,0,0,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stevens_et_al_2024,CB,CB_H,single set of methods,6,8,1.2683700370111364,0.9664432291399337,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,889.2977604697737,1024.3660846925982
Stevens_et_al_2024,CB,CB_H,single set of methods,8,10,0.512948632047321,0.5784494864464734,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stevens_et_al_2024,CB,CB_H,single set of methods,10,12,2.3182528482725226,0.8359044508558905,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,194.25171349562768,950.5406589113953
Stevens_et_al_2024,CB,CB_H,single set of methods,12,14,0,0,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stevens_et_al_2024,CB,CB_H,single set of methods,14,16,0.7546440345328612,0.8680168934291262,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,833.4128625315021,955.186073507838
Stevens_et_al_2024,CB,CB_H,single set of methods,16,18,0.20904217507924922,0.3199679323934032,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,131.23281215651664,390.7297336178845
Stevens_et_al_2024,CB,CB_H,single set of methods,18,20,0,0,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stevens_et_al_2024,CB,CB_H,single set of methods,20,22,0.45948382656410747,0.8378922708276941,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,516.6824651416744,1144.8483451434383
Stevens_et_al_2024,CB,CB_H,single set of methods,22,24,0,0,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,584.0989903254006,662.0037669868358
Stevens_et_al_2024,CB,CB_H,single set of methods,24,26,0,0,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stevens_et_al_2024,CB,CB_H,single set of methods,26,28,0,0,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,119.30706788605448,1220.9537078709711
Stevens_et_al_2024,CB,CB_H,single set of methods,28,30,0,0,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stevens_et_al_2024,CB,CB_H,single set of methods,30,32,0,0,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,567.1356318935619,1029.8223380296154
Stevens_et_al_2024,CB,CB_H,single set of methods,32,34,0,0,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stevens_et_al_2024,CB,CB_H,single set of methods,34,36,0.3091151518349612,0.7371258906242107,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stevens_et_al_2024,CB,CB_H,single set of methods,36,38,0.8476780432424335,0.6915680568469956,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stevens_et_al_2024,CB,CB_H,single set of methods,38,40,0.6440322061862224,0.7986205455681074,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,525.1099784340201,1252.682549086962
Stevens_et_al_2024,CB,CB_H,single set of methods,40,42,0.590698761950958,0.7974606915669374,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stevens_et_al_2024,CB,CB_H,single set of methods,42,44,0,0,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stevens_et_al_2024,CB,CB_H,single set of methods,44,46,0,0,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stevens_et_al_2024,CB,CB_H,single set of methods,46,48,0.3703859684901411,0.69448152966031,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stevens_et_al_2024,CB,CB_H,single set of methods,48,50,0,0,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stevens_et_al_2024,RB,RB_W,single set of methods,0,2,2.6330917966291003,1.9514924073904238,disintegrationsPerMinutePerGram,98.6586319491488,7.601491128017961,116.82529861581546,4.444647296643232,disintegrationsPerMinutePerGram,1.09,6.166666666666667,disintegrationsPerMinutePerGram,464.87430530064,863.6976348244416
Stevens_et_al_2024,RB,RB_W,single set of methods,2,4,6.358856077974773,2.648241030756684,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,1939.9679999725583,1244.0418786783807
Stevens_et_al_2024,RB,RB_W,single set of methods,4,6,2.9871891749901454,2.0901986366783056,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,457.3736426120297,961.9743282048214
Stevens_et_al_2024,RB,RB_W,single set of methods,6,8,5.6114662937183075,1.0064421470127922,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,305.53646479269275,489.5082387538518
Stevens_et_al_2024,RB,RB_W,single set of methods,8,10,NA,NA,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stevens_et_al_2024,RB,RB_W,single set of methods,10,12,2.808688880770773,1.794193751405303,disintegrationsPerMinutePerGram,79.35279965890109,7.325244897430696,97.51946632556775,3.95366096542896,disintegrationsPerMinutePerGram,1.09,6.166666666666667,disintegrationsPerMinutePerGram,1126.3709877103313,734.9781771049386
Stevens_et_al_2024,RB,RB_W,single set of methods,12,14,2.334146298540789,1.499842497537722,disintegrationsPerMinutePerGram,25.654498243965303,6.5791629454461384,43.82116491063197,2.292947292231929,disintegrationsPerMinutePerGram,1.09,6.166666666666667,disintegrationsPerMinutePerGram,1153.4983841491828,615.1182680454481
Stevens_et_al_2024,RB,RB_W,single set of methods,14,16,7.413886767364463,1.608420776828405,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,947.9504332489897,665.7114217749918
Stevens_et_al_2024,RB,RB_W,single set of methods,16,18,4.18979164919094,2.0039051482066683,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,640.211632791704,846.7575544029955
Stevens_et_al_2024,RB,RB_W,single set of methods,18,20,6.696168860774516,1.0656963830136474,disintegrationsPerMinutePerGram,60.13737150266903,7.025201079686108,78.3040381693357,3.365363640417643,disintegrationsPerMinutePerGram,1.09,6.166666666666667,disintegrationsPerMinutePerGram,397.9019209871868,432.2938191228203
Stevens_et_al_2024,RB,RB_W,single set of methods,24,26,NA,NA,disintegrationsPerMinutePerGram,57.01553177663823,7.217039752609058,75.1821984433049,3.7493846179022032,disintegrationsPerMinutePerGram,1.09,6.166666666666667,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,RB,RB_W,single set of methods,30,32,NA,NA,disintegrationsPerMinutePerGram,44.6076407044618,7.161946549227353,62.774307371128465,3.642210948889673,disintegrationsPerMinutePerGram,1.09,6.166666666666667,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,RB,RB_W,single set of methods,36,38,NA,NA,disintegrationsPerMinutePerGram,41.77280544340884,7.156482667979638,59.93947211007551,3.6314551352474664,disintegrationsPerMinutePerGram,1.09,6.166666666666667,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,RB,RB_W,single set of methods,42,44,NA,NA,disintegrationsPerMinutePerGram,46.40627220573675,7.352502112366596,64.57293887240341,4.003936754567619,disintegrationsPerMinutePerGram,1.09,6.166666666666667,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,RB,RB_W,single set of methods,46,48,NA,NA,disintegrationsPerMinutePerGram,44.332878232846156,7.590824626826324,62.49954489951283,4.426380094101186,disintegrationsPerMinutePerGram,1.09,6.166666666666667,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,RB,RB_W,single set of methods,48,50,NA,NA,disintegrationsPerMinutePerGram,41.64839926211805,7.033637182396526,59.81506592878472,3.382938698205036,disintegrationsPerMinutePerGram,1.09,6.166666666666667,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,RB,RB_W,single set of methods,52,54,NA,NA,disintegrationsPerMinutePerGram,42.0748855702903,7.760605361966303,60.24155223695697,4.711604589351949,disintegrationsPerMinutePerGram,1.09,6.166666666666667,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,RB,RB_W,single set of methods,56,58,NA,NA,disintegrationsPerMinutePerGram,40.129529929236014,7.605063762215448,58.296196595902686,4.450754660682255,disintegrationsPerMinutePerGram,1.09,6.166666666666667,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,RB,RB_W,single set of methods,64,66,NA,NA,disintegrationsPerMinutePerGram,31.039636997901447,7.258497459776536,49.20630366456812,3.828577751046028,disintegrationsPerMinutePerGram,1.09,6.166666666666667,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,RB,RB_W,single set of methods,76,78,NA,NA,disintegrationsPerMinutePerGram,39.93652782321253,8.198294625817292,58.1031944898792,5.402245551058089,disintegrationsPerMinutePerGram,1.09,6.166666666666667,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,RB,RB_W,single set of methods,88,90,NA,NA,disintegrationsPerMinutePerGram,24.599773645123744,7.308837127809377,42.76644031179042,3.9231775875006036,disintegrationsPerMinutePerGram,1.09,6.166666666666667,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,RB,RB_M,single set of methods,0,2,4.551586970688293,0.8253103806059056,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stevens_et_al_2024,RB,RB_M,single set of methods,2,4,6.8963634919976835,1.4944850567170318,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stevens_et_al_2024,RB,RB_M,single set of methods,4,6,8.253493260405394,1.4900062146373414,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stevens_et_al_2024,RB,RB_M,single set of methods,6,8,9.696299563724818,1.618203139180431,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stevens_et_al_2024,RB,RB_M,single set of methods,8,10,14.549229400340593,1.6938161560268283,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stevens_et_al_2024,RB,RB_M,single set of methods,10,12,16.045278813718607,1.5300132508007893,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stevens_et_al_2024,RB,RB_M,single set of methods,12,14,14.778059979935875,0.5123329286502389,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stevens_et_al_2024,RB,RB_M,single set of methods,14,16,13.309122231400737,1.4435771986415071,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stevens_et_al_2024,RB,RB_M,single set of methods,16,18,9.206283068382168,1.472011321640723,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
