study_id,site_id,core_id,method_id,depth_min,depth_max,dry_bulk_density,fraction_carbon,fraction_nitrogen,cs137_peak_age,cs137_activity,cs137_activity_se,cs137_unit,excess_pb210_activity,total_pb210_activity,pb210_unit
Drake_et_al_2024,PR_M,PR_M2,single set of methods,0,10,0.19511342623443048,0.20556000000000002,0.013859999999999999,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,PR_M,PR_M2,single set of methods,10,20,0.17280873942294855,0.17357,0.013500000000000002,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,PR_M,PR_M2,single set of methods,20,30,0.18355379999282137,NA,NA,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,PR_M,PR_M3,single set of methods,0,10,0.13099253365544103,NA,NA,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,PR_M,PR_M3,single set of methods,10,20,0.13254675181900177,NA,NA,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,PR_M,PR_M3,single set of methods,20,30,0.15803827460749348,0.19041,0.01204,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,PR_M,PR_M4,single set of methods,0,10,0.14404066389474268,0.14584,0.009300000000000001,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,PR_M,PR_M4,single set of methods,10,20,0.10513920968242926,NA,NA,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,PR_M,PR_M4,single set of methods,20,30,0.1917395452527567,NA,NA,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,PR_M,PR_M5,single set of methods,0,10,0.12554332117555175,0.18721,0.01333,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,PR_M,PR_M5,single set of methods,10,20,0.12171991891249664,0.22729,0.013240000000000002,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,PR_M,PR_M5,single set of methods,20,30,0.19887269838286703,0.17865999999999999,0.012889999999999999,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,PR_M,PR_M6,single set of methods,0,10,0.21510142150655168,0.1696,0.01052,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,PR_M,PR_M6,single set of methods,10,20,0.21272668309470982,0.13733,0.00955,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,PR_M,PR_M6,single set of methods,20,30,0.2091956803404483,0.14218,0.01073,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,PR_M,PR_M7,single set of methods,0,10,0.11268830821880976,0.25635,0.01555,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,PR_M,PR_M7,single set of methods,10,20,0.15449552306505498,0.20506,0.17314000000000002,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,PR_M,PR_M7,single set of methods,20,30,0.16151019397527633,0.17314,0.01153,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,PR_M,PR_M8,single set of methods,0,10,0.16650653263154552,0.21391,0.013049999999999999,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,PR_M,PR_M8,single set of methods,10,20,0.16289761422372492,0.17751999999999998,0.01228,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,PR_M,PR_M8,single set of methods,20,30,0.1237767339566047,0.1416,0.00968,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,PR_M,PR_M9,single set of methods,0,10,0.10663297041535988,0.22987,0.01659,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,PR_M,PR_M9,single set of methods,10,20,0.11457382058123323,0.21864999999999998,0.01494,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,PR_M,PR_M9,single set of methods,20,30,0.12863984042225313,0.21446,0.014920000000000001,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,PR_M,PR_M10,single set of methods,0,10,0.25387816940743563,0.17199,0.012969999999999999,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,PR_M,PR_M10,single set of methods,10,20,0.16944499022915238,0.19349,0.01424,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,PR_M,PR_M10,single set of methods,20,30,0.16922601805622023,0.18276,0.010900000000000002,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,W_U,W_U_A,single set of methods,0,2,NA,NA,NA,1964,0,NA,picocuriesPerGram,44.573359929078,44.573359929078,disintegrationsPerMinutePerGram
Drake_et_al_2024,W_U,W_U_A,single set of methods,2,4,NA,NA,NA,1964,0,NA,picocuriesPerGram,NA,NA,NA
Drake_et_al_2024,W_U,W_U_A,single set of methods,4,6,NA,NA,NA,1964,0,NA,picocuriesPerGram,7.09541814946619,7.09541814946619,disintegrationsPerMinutePerGram
Drake_et_al_2024,W_U,W_U_A,single set of methods,6,8,NA,NA,NA,1964,0,NA,picocuriesPerGram,3.75176862255514,3.75176862255514,disintegrationsPerMinutePerGram
Drake_et_al_2024,W_U,W_U_A,single set of methods,8,10,NA,NA,NA,1964,0.428162162162162,NA,picocuriesPerGram,9.08526651651652,9.08526651651652,disintegrationsPerMinutePerGram
Drake_et_al_2024,W_U,W_U_A,single set of methods,10,12,NA,NA,NA,1964,0.457714285714286,NA,picocuriesPerGram,15.361075036075,15.361075036075,disintegrationsPerMinutePerGram
Drake_et_al_2024,W_U,W_U_A,single set of methods,12,14,NA,NA,NA,1964,1.35966740576497,0.0634643015521064,picocuriesPerGram,5.85177999507268,5.85177999507268,disintegrationsPerMinutePerGram
Drake_et_al_2024,W_U,W_U_A,single set of methods,14,16,NA,NA,NA,1964,0.488,NA,picocuriesPerGram,8.05187265917603,8.05187265917603,disintegrationsPerMinutePerGram
Drake_et_al_2024,W_U,W_U_A,single set of methods,16,18,NA,NA,NA,1964,0.320951327433628,NA,picocuriesPerGram,3.6439435840708,3.6439435840708,disintegrationsPerMinutePerGram
Drake_et_al_2024,W_U,W_U_A,single set of methods,18,20,NA,NA,NA,1964,0.178463541666667,NA,picocuriesPerGram,NA,0,disintegrationsPerMinutePerGram
Drake_et_al_2024,W_U,W_U_A,single set of methods,20,22,NA,NA,NA,1964,0,NA,picocuriesPerGram,NA,0,disintegrationsPerMinutePerGram
Drake_et_al_2024,W_U,W_U_A,single set of methods,22,24,NA,NA,NA,1964,0,NA,picocuriesPerGram,NA,NA,NA
Drake_et_al_2024,W_U,W_U_A,single set of methods,24,26,NA,NA,NA,1964,0.265341614906832,NA,picocuriesPerGram,NA,0,disintegrationsPerMinutePerGram
Drake_et_al_2024,W_U,W_U_A,single set of methods,26,28,NA,NA,NA,1964,0,NA,picocuriesPerGram,NA,NA,NA
Drake_et_al_2024,W_U,W_U_A,single set of methods,28,30,NA,NA,NA,1964,0,NA,picocuriesPerGram,4.16054404996713,4.16054404996713,disintegrationsPerMinutePerGram
Drake_et_al_2024,W_U,W_U_A,single set of methods,30,35,NA,NA,NA,1964,0,NA,picocuriesPerGram,NA,NA,NA
Drake_et_al_2024,W_U,W_U_A,single set of methods,35,40,NA,NA,NA,1964,0,NA,picocuriesPerGram,NA,0,disintegrationsPerMinutePerGram
Drake_et_al_2024,W_U,W_U_A,single set of methods,40,45,NA,NA,NA,1964,0,NA,picocuriesPerGram,NA,NA,NA
Drake_et_al_2024,W_U,W_U_A,single set of methods,45,50,NA,NA,NA,1964,0,NA,picocuriesPerGram,NA,0,disintegrationsPerMinutePerGram
Drake_et_al_2024,W_U,W_U_A,single set of methods,50,55,NA,NA,NA,1964,0,NA,picocuriesPerGram,NA,NA,disintegrationsPerMinutePerGram
Drake_et_al_2024,W_U,W_U1,single set of methods,0,10,0.1394272789294338,0.27101,0.01581,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,W_U,W_U1,single set of methods,10,20,0.15652773004167334,0.16562000000000002,0.01,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,W_U,W_U1,single set of methods,20,30,0.1768209451035691,0.14263,0.00814,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,W_U,W_U2,single set of methods,0,10,0.13446840293970452,0.25176,0.01359,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,W_U,W_U2,single set of methods,10,20,0.17488691035716933,0.13811,0.00747,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,W_U,W_U2,single set of methods,20,30,0.14087992119244647,0.17886,0.0101,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,W_U,W_U3,single set of methods,0,10,0.14433037711042504,0.22434,0.01393,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,W_U,W_U3,single set of methods,10,20,0.14206280362211723,0.19210999999999998,0.01137,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,W_U,W_U3,single set of methods,20,30,0.16043058821741693,0.14327,0.007970000000000001,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,W_U,W_U4,single set of methods,0,10,0.13825618683052301,0.22869,0.015009999999999999,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,W_U,W_U4,single set of methods,10,20,0.15307860076422433,0.15943,0.010129999999999998,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,W_U,W_U4,single set of methods,20,30,0.21307748663779283,0.12511,0.00709,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,W_U,W_U5,single set of methods,0,10,0.1355563715355102,0.21393,0.014199999999999999,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,W_U,W_U5,single set of methods,10,20,0.1579860783292365,0.17,0.010400000000000001,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,W_U,W_U5,single set of methods,20,30,0.1847716878207901,0.1381,0.00776,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,W_U,W_U6,single set of methods,0,10,0.15703049675439418,0.24054999999999999,0.014310000000000002,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,W_U,W_U6,single set of methods,10,20,0.15684184430659562,0.17428000000000002,0.00948,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,W_U,W_U6,single set of methods,20,30,0.22487696497590948,0.1447,0.00911,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,W_U,W_U7,single set of methods,0,10,0.1764653443306406,0.22069,0.012509999999999999,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,W_U,W_U7,single set of methods,10,20,0.13824372128497556,0.17318,0.009290000000000001,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,W_U,W_U7,single set of methods,20,30,0.14069873771838406,0.14392,0.008409999999999999,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,W_U,W_U8,single set of methods,0,10,0.1385481117695025,0.2481,0.01391,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,W_U,W_U8,single set of methods,10,20,0.14294206584405672,0.16222,0.00836,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,W_U,W_U8,single set of methods,20,30,0.17752803882429127,0.16222999999999999,0.00898,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,W_U,W_U9,single set of methods,0,10,0.12825100601131703,0.23332,0.01459,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,W_U,W_U9,single set of methods,10,20,0.1622544258552701,0.1354,0.00828,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,W_U,W_U9,single set of methods,20,30,0.17509656850248295,0.15864,0.00823,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,W_U,W_U10,single set of methods,0,10,0.1440282803536884,0.25754,0.015149999999999999,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,W_U,W_U10,single set of methods,10,20,0.16316001151128226,0.17754,0.00958,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,W_U,W_U10,single set of methods,20,30,0.1655114327249383,0.14257,0.00791,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,W_M,W_M_A,single set of methods,0,2,NA,NA,NA,1964,0,NA,picocuriesPerGram,NA,NA,NA
Drake_et_al_2024,W_M,W_M_A,single set of methods,2,4,NA,NA,NA,1964,0,NA,picocuriesPerGram,NA,NA,NA
Drake_et_al_2024,W_M,W_M_A,single set of methods,4,6,NA,NA,NA,1964,0,NA,picocuriesPerGram,29.3291041906959,29.3291041906959,disintegrationsPerMinutePerGram
Drake_et_al_2024,W_M,W_M_A,single set of methods,6,8,NA,NA,NA,1964,0,NA,picocuriesPerGram,23.3359304426378,23.3359304426378,disintegrationsPerMinutePerGram
Drake_et_al_2024,W_M,W_M_A,single set of methods,8,10,NA,NA,NA,1964,0.238812316715543,NA,picocuriesPerGram,15.5636404366243,15.5636404366243,disintegrationsPerMinutePerGram
Drake_et_al_2024,W_M,W_M_A,single set of methods,10,12,NA,NA,NA,1964,1.28347368421053,NA,picocuriesPerGram,9.55590277777777,9.55590277777777,disintegrationsPerMinutePerGram
Drake_et_al_2024,W_M,W_M_A,single set of methods,12,14,NA,NA,NA,1964,1.55364161849711,0.076421676300578,picocuriesPerGram,15.8954921323057,15.8954921323057,disintegrationsPerMinutePerGram
Drake_et_al_2024,W_M,W_M_A,single set of methods,14,16,NA,NA,NA,1964,1.53048565121413,NA,picocuriesPerGram,15.3941010546971,15.3941010546971,disintegrationsPerMinutePerGram
Drake_et_al_2024,W_M,W_M_A,single set of methods,16,18,NA,NA,NA,1964,0.433530927835052,NA,picocuriesPerGram,6.90123854524628,6.90123854524628,disintegrationsPerMinutePerGram
Drake_et_al_2024,W_M,W_M_A,single set of methods,18,20,NA,NA,NA,1964,0.340957746478873,NA,picocuriesPerGram,5.12799295774648,5.12799295774648,disintegrationsPerMinutePerGram
Drake_et_al_2024,W_M,W_M_A,single set of methods,20,22,NA,NA,NA,1964,0.223944805194805,NA,picocuriesPerGram,NA,0,disintegrationsPerMinutePerGram
Drake_et_al_2024,W_M,W_M_A,single set of methods,22,24,NA,NA,NA,1964,0,NA,picocuriesPerGram,NA,NA,NA
Drake_et_al_2024,W_M,W_M_A,single set of methods,24,26,NA,NA,NA,1964,0.140422222222222,NA,picocuriesPerGram,NA,0,disintegrationsPerMinutePerGram
Drake_et_al_2024,W_M,W_M_A,single set of methods,26,28,NA,NA,NA,1964,0,NA,picocuriesPerGram,NA,NA,NA
Drake_et_al_2024,W_M,W_M_A,single set of methods,28,30,NA,NA,NA,1964,0,NA,picocuriesPerGram,NA,0,disintegrationsPerMinutePerGram
Drake_et_al_2024,W_M,W_M_A,single set of methods,30,35,NA,NA,NA,1964,0,NA,picocuriesPerGram,NA,NA,NA
Drake_et_al_2024,W_M,W_M_A,single set of methods,35,40,NA,NA,NA,1964,0,NA,picocuriesPerGram,NA,0,disintegrationsPerMinutePerGram
Drake_et_al_2024,W_M,W_M_A,single set of methods,40,45,NA,NA,NA,1964,0,NA,picocuriesPerGram,NA,NA,NA
Drake_et_al_2024,W_M,W_M_A,single set of methods,45,50,NA,NA,NA,1964,0,NA,picocuriesPerGram,NA,0,disintegrationsPerMinutePerGram
Drake_et_al_2024,W_M,W_M_A,single set of methods,50,55,NA,NA,NA,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,W_M,W_M1,single set of methods,0,10,0.15372390885539977,0.20389,0.013740000000000002,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,W_M,W_M1,single set of methods,10,20,0.3119232801176057,0.15993000000000002,0.00968,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,W_M,W_M1,single set of methods,20,30,0.4251579837242029,0.11025,0.00625,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,W_M,W_M2,single set of methods,0,10,0.1705524449875447,0.14292,0.0105,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,W_M,W_M2,single set of methods,10,20,0.1620588031955889,0.16665,0.01001,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,W_M,W_M2,single set of methods,20,30,0.1492694823353975,0.12733,0.0072499999999999995,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,W_M,W_M3,single set of methods,0,10,0.17738985910980523,0.17640999999999998,0.01244,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,W_M,W_M3,single set of methods,10,20,0.20746254602335468,0.11927,0.008110000000000001,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,W_M,W_M3,single set of methods,20,30,0.22116876557540432,0.1099,0.00625,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,W_M,W_M4,single set of methods,0,10,0.19839983176299222,0.1843,0.01196,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,W_M,W_M4,single set of methods,10,20,0.17164070497042969,0.13921,0.00796,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,W_M,W_M4,single set of methods,20,30,0.32627567795226287,0.10188000000000001,0.00696,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,W_M,W_M5,single set of methods,0,10,0.1348494858030984,0.21428,0.014199999999999999,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,W_M,W_M5,single set of methods,10,20,0.17196668016898406,0.14992,0.00938,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,W_M,W_M5,single set of methods,20,30,0.21304893340578676,0.08601,0.00542,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,W_M,W_M6,single set of methods,0,10,0.1306862555469666,0.21464,0.01409,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,W_M,W_M6,single set of methods,10,20,0.15655308273748483,0.15536,0.00875,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,W_M,W_M6,single set of methods,20,30,0.24520623354815194,0.13617,0.00724,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,W_M,W_M7,single set of methods,0,10,0.1325209543187423,0.22222,0.014270000000000001,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,W_M,W_M7,single set of methods,10,20,0.11728944303297134,0.16611,0.009210000000000001,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,W_M,W_M7,single set of methods,20,30,0.18641013893475233,0.13272,0.00735,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,W_M,W_M8,single set of methods,0,10,0.12212034751127399,0.24157,0.01539,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,W_M,W_M8,single set of methods,10,20,0.12326245515269353,0.23668,0.01282,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,W_M,W_M8,single set of methods,20,30,0.2468702667010762,0.1268,0.00739,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,W_M,W_M9,single set of methods,0,10,0.12019066786187879,0.2557,0.01626,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,W_M,W_M9,single set of methods,10,20,0.14173143147267886,0.21253,0.011590000000000001,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,W_M,W_M9,single set of methods,20,30,0.21272105178504383,0.12164,0.0074400000000000004,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,W_M,W_M10,single set of methods,0,10,0.11206705647107129,0.23244,0.01553,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,W_M,W_M10,single set of methods,10,20,0.13235971636369512,0.1968,0.01174,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,W_M,W_M10,single set of methods,20,30,0.19685358948708498,0.13934,0.0072499999999999995,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,F_U,F_U_A,single set of methods,0,2,NA,NA,NA,1964,0.172920091324201,NA,picocuriesPerGram,23.6400462962963,23.6400462962963,disintegrationsPerMinutePerGram
Drake_et_al_2024,F_U,F_U_A,single set of methods,2,4,NA,NA,NA,1964,0.351145454545455,NA,picocuriesPerGram,21.365404040404,21.365404040404,disintegrationsPerMinutePerGram
Drake_et_al_2024,F_U,F_U_A,single set of methods,4,6,NA,NA,NA,1964,0.63599128540305,NA,picocuriesPerGram,13.4721314451707,13.4721314451707,disintegrationsPerMinutePerGram
Drake_et_al_2024,F_U,F_U_A,single set of methods,6,8,NA,NA,NA,1964,1.0121568627451,NA,picocuriesPerGram,7.71634765017118,7.71634765017118,disintegrationsPerMinutePerGram
Drake_et_al_2024,F_U,F_U_A,single set of methods,8,10,NA,NA,NA,1964,1.52936781609195,0.0825295977011494,picocuriesPerGram,6.33826229246488,6.33826229246488,disintegrationsPerMinutePerGram
Drake_et_al_2024,F_U,F_U_A,single set of methods,10,12,NA,NA,NA,1964,1.34471615720524,NA,picocuriesPerGram,NA,NA,NA
Drake_et_al_2024,F_U,F_U_A,single set of methods,12,14,NA,NA,NA,1964,0.652666666666667,NA,picocuriesPerGram,NA,NA,NA
Drake_et_al_2024,F_U,F_U_A,single set of methods,14,16,NA,NA,NA,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,F_U,F_U_A,single set of methods,16,18,NA,NA,NA,1964,0.253474164133739,NA,picocuriesPerGram,NA,NA,NA
Drake_et_al_2024,F_U,F_U_A,single set of methods,18,20,NA,NA,NA,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,F_U,F_U_A,single set of methods,20,22,NA,NA,NA,1964,0.235713310580205,NA,picocuriesPerGram,6.2788443306788,6.2788443306788,disintegrationsPerMinutePerGram
Drake_et_al_2024,F_U,F_U_A,single set of methods,22,24,NA,NA,NA,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,F_U,F_U_A,single set of methods,24,26,NA,NA,NA,1964,0.259889807162534,NA,picocuriesPerGram,4.13934802571166,4.13934802571166,disintegrationsPerMinutePerGram
Drake_et_al_2024,F_U,F_U_A,single set of methods,26,28,NA,NA,NA,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,F_U,F_U_A,single set of methods,28,30,NA,NA,NA,1964,0,NA,picocuriesPerGram,NA,NA,NA
Drake_et_al_2024,F_U,F_U_A,single set of methods,30,35,NA,NA,NA,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,F_U,F_U_A,single set of methods,35,40,NA,NA,NA,1964,0,NA,picocuriesPerGram,NA,0,disintegrationsPerMinutePerGram
Drake_et_al_2024,F_U,F_U_A,single set of methods,40,45,NA,NA,NA,1964,NA,NA,picocuriesPerGram,NA,NA,NA
Drake_et_al_2024,F_U,F_U_A,single set of methods,45,50,NA,NA,NA,1964,NA,NA,picocuriesPerGram,NA,NA,NA
Drake_et_al_2024,F_U,F_U_A,single set of methods,50,55,NA,NA,NA,1964,NA,NA,picocuriesPerGram,NA,NA,NA
Drake_et_al_2024,F_U,F_U1,single set of methods,0,10,0.12689012682800896,0.26814,0.014650000000000002,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,F_U,F_U1,single set of methods,10,20,0.11762921802714303,0.15744,0.00923,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,F_U,F_U1,single set of methods,20,30,0.04912925525093621,0.16203,0.0074600000000000005,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,F_U,F_U2,single set of methods,0,10,0.16307086454876674,0.21356000000000003,0.01275,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,F_U,F_U2,single set of methods,10,20,0.11645189270266007,0.17672000000000002,0.00852,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,F_U,F_U2,single set of methods,20,30,0.18348566818870113,0.17914000000000002,0.00857,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,F_U,F_U3,single set of methods,0,10,0.22194844128419797,0.18381,0.005,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,F_U,F_U3,single set of methods,10,20,0.07867953958687063,0.20776,0.012,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,F_U,F_U3,single set of methods,20,30,0.16402948630396388,0.16008,0.00738,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,F_U,F_U4,single set of methods,0,10,0.18998981395782338,0.18216000000000002,0.01158,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,F_U,F_U4,single set of methods,10,20,0.12130185544699515,0.1412,0.007690000000000001,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,F_U,F_U4,single set of methods,20,30,0.13695737163261285,0.17415,0.00833,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,F_U,F_U5,single set of methods,0,10,0.1413352193105486,0.23559000000000002,0.01315,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,F_U,F_U5,single set of methods,10,20,0.1426193530042591,0.17095,0.00834,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,F_U,F_U5,single set of methods,20,30,0.15143310583985164,0.17623999999999998,0.008020000000000001,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,F_U,F_U6,single set of methods,0,10,0.14233841363024644,0.22616,0.013260000000000001,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,F_U,F_U6,single set of methods,10,20,0.13567342523662654,0.18233,0.009120000000000001,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,F_U,F_U6,single set of methods,20,30,0.10340193195952516,0.16516999999999998,0.0076500000000000005,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,F_U,F_U7,single set of methods,0,10,0.15235838180831696,0.22757000000000002,0.01268,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,F_U,F_U7,single set of methods,10,20,0.10173748854226099,0.1978,0.00967,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,F_U,F_U7,single set of methods,20,30,0.13330406128979977,0.15788,0.008020000000000001,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,F_U,F_U8,single set of methods,0,10,0.1437391722743593,0.21838000000000002,0.013580000000000002,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,F_U,F_U8,single set of methods,10,20,0.13406559724546674,0.14368,0.00831,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,F_U,F_U8,single set of methods,20,30,0.0763548506100581,0.17911000000000002,0.00786,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,F_U,F_U9,single set of methods,0,10,0.19129612499089635,0.19992000000000001,0.011899999999999999,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,F_U,F_U9,single set of methods,10,20,0.15972865448901508,0.15338,0.00777,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,F_U,F_U9,single set of methods,20,30,0.17039687181865554,0.15394,0.007850000000000001,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,F_U,F_U10,single set of methods,0,10,0.20373318057001175,0.19848,0.0129,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,F_U,F_U10,single set of methods,10,20,0.14206487944407986,0.16968,0.0084,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,F_U,F_U10,single set of methods,20,30,0.20201180366682714,0.15709,0.00852,1964,NA,NA,NA,NA,NA,NA
Drake_et_al_2024,F_M,F_M_A,single set of methods,0,2,NA,NA,NA,1964,0,NA,picocuriesPerGram,10.4807440427452,13.0394139350078,disintegrationsPerMinutePerGram
Drake_et_al_2024,F_M,F_M_A,single set of methods,2,4,NA,NA,NA,1964,0,NA,picocuriesPerGram,5.77350932175259,8.33217921401515,disintegrationsPerMinutePerGram
Drake_et_al_2024,F_M,F_M_A,single set of methods,4,6,NA,NA,NA,1964,0.0838880706921944,NA,picocuriesPerGram,2.47717735041458,5.03584724267714,disintegrationsPerMinutePerGram
Drake_et_al_2024,F_M,F_M_A,single set of methods,6,8,NA,NA,NA,1964,0.0747008310249307,NA,picocuriesPerGram,0.976600575573701,3.53527046783626,disintegrationsPerMinutePerGram
Drake_et_al_2024,F_M,F_M_A,single set of methods,8,10,NA,NA,NA,1964,0.109740076824584,NA,picocuriesPerGram,0.549204627583793,3.10787451984635,disintegrationsPerMinutePerGram
Drake_et_al_2024,F_M,F_M_A,single set of methods,10,12,NA,NA,NA,1964,0.214314381270903,NA,picocuriesPerGram,5.12433596058025,7.68300585284281,disintegrationsPerMinutePerGram
