study_id,site_id,core_id,latitude,longitude,habitat,habitat_assignment_method,horizon_min,horizon_max,dry_bulk_density,fraction_organic_matter,fraction_carbon
CRMS_Database,CRMS0319,CRMS0319_2,29.323665,-90.324705,marsh,habitat determined from vegetation_class,20,50,0.16,0.3547,NA
CRMS_Database,CRMS0319,CRMS0319_3,29.323665,-90.324705,marsh,habitat determined from vegetation_class,0,20,0.226,0.2265,NA
CRMS_Database,CRMS0319,CRMS0319_3,29.323665,-90.324705,marsh,habitat determined from vegetation_class,20,50,0.23,0.232,NA
CRMS_Database,CRMS0322,CRMS0322_1,29.243788,-91.104536,marsh,habitat determined from vegetation_class,0,20,0.238,0.2732,NA
CRMS_Database,CRMS0322,CRMS0322_1,29.243788,-91.104536,marsh,habitat determined from vegetation_class,20,50,0.25,0.2768,NA
CRMS_Database,CRMS0322,CRMS0322_2,29.243788,-91.104536,marsh,habitat determined from vegetation_class,0,20,0.284,0.2886,NA
CRMS_Database,CRMS0322,CRMS0322_2,29.243788,-91.104536,marsh,habitat determined from vegetation_class,20,50,0.12,0.3988,NA
CRMS_Database,CRMS0322,CRMS0322_3,29.243788,-91.104536,marsh,habitat determined from vegetation_class,0,20,0.234,0.33482,NA
CRMS_Database,CRMS0322,CRMS0322_3,29.243788,-91.104536,marsh,habitat determined from vegetation_class,20,50,0.18,0.3873,NA
CRMS_Database,CRMS0326,CRMS0326_1,29.272819,-91.073015,marsh,habitat determined from vegetation_class,0,20,0.4,0.17068,NA
CRMS_Database,CRMS0326,CRMS0326_1,29.272819,-91.073015,marsh,habitat determined from vegetation_class,20,50,0.12,0.5228,NA
CRMS_Database,CRMS0326,CRMS0326_2,29.272819,-91.073015,marsh,habitat determined from vegetation_class,0,20,0.386,0.18176,NA
CRMS_Database,CRMS0326,CRMS0326_2,29.272819,-91.073015,marsh,habitat determined from vegetation_class,20,50,0.19,0.2704,NA
CRMS_Database,CRMS0326,CRMS0326_3,29.272819,-91.073015,marsh,habitat determined from vegetation_class,0,20,0.314,0.26256,NA
CRMS_Database,CRMS0326,CRMS0326_3,29.272819,-91.073015,marsh,habitat determined from vegetation_class,20,50,0.14,0.3807,NA
CRMS_Database,CRMS0327,CRMS0327_1,29.447016,-91.073014,marsh,habitat determined from vegetation_class,0,20,0.122,0.42864,NA
CRMS_Database,CRMS0327,CRMS0327_1,29.447016,-91.073014,marsh,habitat determined from vegetation_class,20,50,0.13,0.3753,NA
CRMS_Database,CRMS0327,CRMS0327_2,29.447016,-91.073014,marsh,habitat determined from vegetation_class,0,20,0.11,0.50138,NA
CRMS_Database,CRMS0327,CRMS0327_2,29.447016,-91.073014,marsh,habitat determined from vegetation_class,20,50,0.15,0.3069,NA
CRMS_Database,CRMS0327,CRMS0327_3,29.447016,-91.073014,marsh,habitat determined from vegetation_class,0,20,0.146,0.3254,NA
CRMS_Database,CRMS0327,CRMS0327_3,29.447016,-91.073014,marsh,habitat determined from vegetation_class,20,50,0.22,0.2073,NA
CRMS_Database,CRMS0329,CRMS0329_1,29.483305,-91.104265,marsh,habitat determined from vegetation_class,0,20,0.104,0.39784,NA
CRMS_Database,CRMS0329,CRMS0329_2,29.483305,-91.104265,marsh,habitat determined from vegetation_class,0,20,0.08,0.37336,NA
CRMS_Database,CRMS0329,CRMS0329_2,29.483305,-91.104265,marsh,habitat determined from vegetation_class,20,50,0.05,0.4525,NA
CRMS_Database,CRMS0329,CRMS0329_3,29.483305,-91.104265,marsh,habitat determined from vegetation_class,0,20,0.086,0.36456,NA
CRMS_Database,CRMS0329,CRMS0329_3,29.483305,-91.104265,marsh,habitat determined from vegetation_class,20,50,0.04,0.4503,NA
CRMS_Database,CRMS0332,CRMS0332_1,29.301854,-91.041763,marsh,habitat determined from vegetation_class,0,20,0.63,0.0992,NA
CRMS_Database,CRMS0332,CRMS0332_1,29.301854,-91.041763,marsh,habitat determined from vegetation_class,20,50,0.44,0.135,NA
CRMS_Database,CRMS0332,CRMS0332_2,29.301854,-91.041763,marsh,habitat determined from vegetation_class,0,20,0.662,0.08066,NA
CRMS_Database,CRMS0332,CRMS0332_2,29.301854,-91.041763,marsh,habitat determined from vegetation_class,20,50,0.86,0.0493,NA
CRMS_Database,CRMS0332,CRMS0332_3,29.301854,-91.041763,marsh,habitat determined from vegetation_class,0,20,0.624,0.08864,NA
CRMS_Database,CRMS0332,CRMS0332_3,29.301854,-91.041763,marsh,habitat determined from vegetation_class,20,50,0.67,0.0827,NA
CRMS_Database,CRMS0335,CRMS0335_1,29.272863,-90.387717,marsh,habitat determined from vegetation_class,0,20,0.34,0.17102,NA
CRMS_Database,CRMS0335,CRMS0335_1,29.272863,-90.387717,marsh,habitat determined from vegetation_class,20,50,0.37,0.1648,NA
CRMS_Database,CRMS0335,CRMS0335_2,29.272863,-90.387717,marsh,habitat determined from vegetation_class,0,20,0.336,0.1814,NA
CRMS_Database,CRMS0335,CRMS0335_2,29.272863,-90.387717,marsh,habitat determined from vegetation_class,20,50,0.36,0.1532,NA
CRMS_Database,CRMS0335,CRMS0335_3,29.272863,-90.387717,marsh,habitat determined from vegetation_class,0,20,0.356,0.16556,NA
CRMS_Database,CRMS0335,CRMS0335_3,29.272863,-90.387717,marsh,habitat determined from vegetation_class,20,50,0.33,0.1632,NA
CRMS_Database,CRMS0336,CRMS0336_1,29.323648,-90.386423,marsh,habitat determined from vegetation_class,0,20,0.388,0.22532,NA
CRMS_Database,CRMS0336,CRMS0336_1,29.323648,-90.386423,marsh,habitat determined from vegetation_class,20,50,0.38,0.246,NA
CRMS_Database,CRMS0336,CRMS0336_2,29.323648,-90.386423,marsh,habitat determined from vegetation_class,0,20,0.308,0.26716,NA
CRMS_Database,CRMS0336,CRMS0336_2,29.323648,-90.386423,marsh,habitat determined from vegetation_class,20,50,0.36,0.1926,NA
CRMS_Database,CRMS0336,CRMS0336_3,29.323648,-90.386423,marsh,habitat determined from vegetation_class,0,20,0.28,0.26618,NA
CRMS_Database,CRMS0336,CRMS0336_3,29.323648,-90.386423,marsh,habitat determined from vegetation_class,20,50,0.33,0.2142,NA
CRMS_Database,CRMS0337,CRMS0337_1,29.309147,-90.355932,marsh,habitat determined from vegetation_class,0,20,0.286,0.2019,NA
CRMS_Database,CRMS0337,CRMS0337_1,29.309147,-90.355932,marsh,habitat determined from vegetation_class,20,50,0.28,0.1875,NA
CRMS_Database,CRMS0337,CRMS0337_2,29.309147,-90.355932,marsh,habitat determined from vegetation_class,0,20,0.306,0.16282,NA
CRMS_Database,CRMS0337,CRMS0337_2,29.309147,-90.355932,marsh,habitat determined from vegetation_class,20,50,0.18,0.195,NA
CRMS_Database,CRMS0337,CRMS0337_3,29.309147,-90.355932,marsh,habitat determined from vegetation_class,0,20,0.366,0.15408,NA
CRMS_Database,CRMS0337,CRMS0337_3,29.309147,-90.355932,marsh,habitat determined from vegetation_class,20,50,0.36,0.17,NA
CRMS_Database,CRMS0338,CRMS0338_1,29.330913,-90.418213,marsh,habitat determined from vegetation_class,0,20,0.226,0.29312,NA
CRMS_Database,CRMS0338,CRMS0338_1,29.330913,-90.418213,marsh,habitat determined from vegetation_class,20,50,0.18,0.3177,NA
CRMS_Database,CRMS0338,CRMS0338_2,29.330913,-90.418213,marsh,habitat determined from vegetation_class,0,20,0.246,0.25386,NA
CRMS_Database,CRMS0338,CRMS0338_2,29.330913,-90.418213,marsh,habitat determined from vegetation_class,20,50,0.19,0.2704,NA
CRMS_Database,CRMS0338,CRMS0338_3,29.330913,-90.418213,marsh,habitat determined from vegetation_class,0,20,0.252,0.2809,NA
CRMS_Database,CRMS0338,CRMS0338_3,29.330913,-90.418213,marsh,habitat determined from vegetation_class,20,50,0.24,0.2757,NA
CRMS_Database,CRMS0341,CRMS0341_1,29.30914,-90.512264,marsh,habitat determined from vegetation_class,0,20,0.408,0.15728,NA
CRMS_Database,CRMS0341,CRMS0341_1,29.30914,-90.512264,marsh,habitat determined from vegetation_class,20,50,0.43,0.1541,NA
CRMS_Database,CRMS0341,CRMS0341_2,29.30914,-90.512264,marsh,habitat determined from vegetation_class,0,20,0.386,0.16216,NA
CRMS_Database,CRMS0341,CRMS0341_2,29.30914,-90.512264,marsh,habitat determined from vegetation_class,20,50,0.48,0.1339,NA
CRMS_Database,CRMS0341,CRMS0341_3,29.30914,-90.512264,marsh,habitat determined from vegetation_class,0,20,0.436,0.16164,NA
CRMS_Database,CRMS0341,CRMS0341_3,29.30914,-90.512264,marsh,habitat determined from vegetation_class,20,50,0.57,0.1262,NA
CRMS_Database,CRMS0345,CRMS0345_1,29.171218,-90.761293,marsh,habitat determined from vegetation_class,0,20,0.428,0.14964,NA
CRMS_Database,CRMS0345,CRMS0345_1,29.171218,-90.761293,marsh,habitat determined from vegetation_class,20,50,0.41,0.1608,NA
CRMS_Database,CRMS0345,CRMS0345_2,29.171218,-90.761293,marsh,habitat determined from vegetation_class,0,20,0.53,0.13248,NA
CRMS_Database,CRMS0345,CRMS0345_2,29.171218,-90.761293,marsh,habitat determined from vegetation_class,20,50,0.46,0.1521,NA
CRMS_Database,CRMS0345,CRMS0345_3,29.171218,-90.761293,marsh,habitat determined from vegetation_class,0,20,0.4,0.15252,NA
CRMS_Database,CRMS0345,CRMS0345_3,29.171218,-90.761293,marsh,habitat determined from vegetation_class,20,50,0.49,0.1162,NA
CRMS_Database,CRMS0347,CRMS0347_1,29.163966,-90.699625,marsh,habitat determined from vegetation_class,0,20,0.482,0.12792,NA
CRMS_Database,CRMS0347,CRMS0347_1,29.163966,-90.699625,marsh,habitat determined from vegetation_class,20,50,0.48,0.1309,NA
CRMS_Database,CRMS0347,CRMS0347_2,29.163966,-90.699625,marsh,habitat determined from vegetation_class,0,20,0.418,0.14238,NA
CRMS_Database,CRMS0347,CRMS0347_2,29.163966,-90.699625,marsh,habitat determined from vegetation_class,20,50,0.44,0.1429,NA
CRMS_Database,CRMS0347,CRMS0347_3,29.163966,-90.699625,marsh,habitat determined from vegetation_class,0,20,0.462,0.13406,NA
CRMS_Database,CRMS0347,CRMS0347_3,29.163966,-90.699625,marsh,habitat determined from vegetation_class,20,50,0.48,0.148,NA
CRMS_Database,CRMS0354,CRMS0354_1,29.330885,-91.010512,marsh,habitat determined from vegetation_class,0,20,0.164,0.35434,NA
CRMS_Database,CRMS0354,CRMS0354_1,29.330885,-91.010512,marsh,habitat determined from vegetation_class,20,50,0.11,0.4724,NA
CRMS_Database,CRMS0354,CRMS0354_2,29.330885,-91.010512,marsh,habitat determined from vegetation_class,0,20,0.206,0.32932,NA
CRMS_Database,CRMS0354,CRMS0354_2,29.330885,-91.010512,marsh,habitat determined from vegetation_class,20,50,0.16,0.3267,NA
CRMS_Database,CRMS0354,CRMS0354_3,29.330885,-91.010512,marsh,habitat determined from vegetation_class,0,20,0.26,0.27038,NA
CRMS_Database,CRMS0354,CRMS0354_3,29.330885,-91.010512,marsh,habitat determined from vegetation_class,20,50,0.13,0.398,NA
CRMS_Database,CRMS0355,CRMS0355_1,29.296625,-90.541487,marsh,habitat determined from vegetation_class,0,20,0.28,0.20826,NA
CRMS_Database,CRMS0355,CRMS0355_1,29.296625,-90.541487,marsh,habitat determined from vegetation_class,20,50,0.3,0.209,NA
CRMS_Database,CRMS0355,CRMS0355_2,29.296625,-90.541487,marsh,habitat determined from vegetation_class,0,20,0.296,0.20698,NA
CRMS_Database,CRMS0355,CRMS0355_2,29.296625,-90.541487,marsh,habitat determined from vegetation_class,20,50,0.31,0.2055,NA
CRMS_Database,CRMS0355,CRMS0355_3,29.296625,-90.541487,marsh,habitat determined from vegetation_class,0,20,0.282,0.21334,NA
CRMS_Database,CRMS0355,CRMS0355_3,29.296625,-90.541487,marsh,habitat determined from vegetation_class,20,50,0.37,0.195,NA
CRMS_Database,CRMS0369,CRMS0369_1,29.294598,-90.698003,marsh,habitat determined from vegetation_class,0,20,0.302,0.24522,NA
CRMS_Database,CRMS0369,CRMS0369_1,29.294598,-90.698003,marsh,habitat determined from vegetation_class,20,50,0.21,0.3445,NA
CRMS_Database,CRMS0369,CRMS0369_2,29.294598,-90.698003,marsh,habitat determined from vegetation_class,0,20,0.326,0.23816,NA
CRMS_Database,CRMS0369,CRMS0369_2,29.294598,-90.698003,marsh,habitat determined from vegetation_class,20,50,0.38,0.2264,NA
CRMS_Database,CRMS0369,CRMS0369_3,29.294598,-90.698003,marsh,habitat determined from vegetation_class,0,20,0.306,0.25538,NA
CRMS_Database,CRMS0369,CRMS0369_3,29.294598,-90.698003,marsh,habitat determined from vegetation_class,20,50,0.36,0.2279,NA
CRMS_Database,CRMS0371,CRMS0371_1,29.42524,-91.073014,marsh,habitat determined from vegetation_class,0,20,0.146,0.3993,NA
CRMS_Database,CRMS0371,CRMS0371_1,29.42524,-91.073014,marsh,habitat determined from vegetation_class,20,50,0.3,0.1913,NA
CRMS_Database,CRMS0371,CRMS0371_2,29.42524,-91.073014,marsh,habitat determined from vegetation_class,0,20,0.15,0.45186,NA
CRMS_Database,CRMS0371,CRMS0371_2,29.42524,-91.073014,marsh,habitat determined from vegetation_class,20,50,0.32,0.2188,NA
CRMS_Database,CRMS0371,CRMS0371_3,29.42524,-91.073014,marsh,habitat determined from vegetation_class,0,20,0.172,0.33608,NA
CRMS_Database,CRMS0371,CRMS0371_3,29.42524,-91.073014,marsh,habitat determined from vegetation_class,20,50,0.28,0.2503,NA
CRMS_Database,CRMS0374,CRMS0374_1,29.1567,-90.792999,marsh,habitat determined from vegetation_class,0,20,0.338,0.21396,NA
CRMS_Database,CRMS0374,CRMS0374_1,29.1567,-90.792999,marsh,habitat determined from vegetation_class,20,50,0.29,0.28,NA
CRMS_Database,CRMS0374,CRMS0374_2,29.1567,-90.792999,marsh,habitat determined from vegetation_class,0,20,0.324,0.23122,NA
CRMS_Database,CRMS0374,CRMS0374_2,29.1567,-90.792999,marsh,habitat determined from vegetation_class,20,50,0.25,0.27,NA
CRMS_Database,CRMS0374,CRMS0374_3,29.1567,-90.792999,marsh,habitat determined from vegetation_class,0,20,0.304,0.24096,NA
CRMS_Database,CRMS0374,CRMS0374_3,29.1567,-90.792999,marsh,habitat determined from vegetation_class,20,50,0.49,0.155,NA
CRMS_Database,CRMS0376,CRMS0376_1,29.127669,-90.856674,marsh,habitat determined from vegetation_class,0,20,0.454,0.11152,NA
CRMS_Database,CRMS0376,CRMS0376_1,29.127669,-90.856674,marsh,habitat determined from vegetation_class,20,50,0.46,0.0957,NA
CRMS_Database,CRMS0376,CRMS0376_2,29.127669,-90.856674,marsh,habitat determined from vegetation_class,0,20,0.482,0.1049,NA
CRMS_Database,CRMS0376,CRMS0376_2,29.127669,-90.856674,marsh,habitat determined from vegetation_class,20,50,0.56,0.1154,NA
CRMS_Database,CRMS0376,CRMS0376_3,29.127669,-90.856674,marsh,habitat determined from vegetation_class,0,20,0.476,0.104,NA
CRMS_Database,CRMS0376,CRMS0376_3,29.127669,-90.856674,marsh,habitat determined from vegetation_class,20,50,0.45,0.1099,NA
CRMS_Database,CRMS0377,CRMS0377_1,29.229272,-91.010792,marsh,habitat determined from vegetation_class,0,20,0.394,0.17884,NA
CRMS_Database,CRMS0377,CRMS0377_1,29.229272,-91.010792,marsh,habitat determined from vegetation_class,20,50,0.52,0.1359,NA
CRMS_Database,CRMS0377,CRMS0377_2,29.229272,-91.010792,marsh,habitat determined from vegetation_class,0,20,0.504,0.15514,NA
CRMS_Database,CRMS0377,CRMS0377_2,29.229272,-91.010792,marsh,habitat determined from vegetation_class,20,50,0.57,0.1426,NA
CRMS_Database,CRMS0377,CRMS0377_3,29.229272,-91.010792,marsh,habitat determined from vegetation_class,0,20,0.53,0.16226,NA
CRMS_Database,CRMS0377,CRMS0377_3,29.229272,-91.010792,marsh,habitat determined from vegetation_class,20,50,0.46,0.1405,NA
CRMS_Database,CRMS0381,CRMS0381_1,29.447019,-90.854257,marsh,habitat determined from vegetation_class,0,20,0.1,0.75556,NA
CRMS_Database,CRMS0381,CRMS0381_1,29.447019,-90.854257,marsh,habitat determined from vegetation_class,20,50,0.1,0.7094,NA
CRMS_Database,CRMS0381,CRMS0381_2,29.447019,-90.854257,marsh,habitat determined from vegetation_class,0,20,0.056,0.83876,NA
CRMS_Database,CRMS0381,CRMS0381_2,29.447019,-90.854257,marsh,habitat determined from vegetation_class,20,50,0.08,0.7081,NA
CRMS_Database,CRMS0381,CRMS0381_3,29.447019,-90.854257,marsh,habitat determined from vegetation_class,0,20,0.1,0.65804,NA
CRMS_Database,CRMS0381,CRMS0381_3,29.447019,-90.854257,marsh,habitat determined from vegetation_class,20,50,0.1,0.7333,NA
CRMS_Database,CRMS0382,CRMS0382_1,29.432502,-90.854257,marsh,habitat determined from vegetation_class,0,20,0.068,0.7389,NA
CRMS_Database,CRMS0382,CRMS0382_1,29.432502,-90.854257,marsh,habitat determined from vegetation_class,20,50,0.07,0.7577,NA
CRMS_Database,CRMS0382,CRMS0382_2,29.432502,-90.854257,marsh,habitat determined from vegetation_class,0,20,0.054,0.74388,NA
CRMS_Database,CRMS0382,CRMS0382_2,29.432502,-90.854257,marsh,habitat determined from vegetation_class,20,50,0.07,0.7286,NA
CRMS_Database,CRMS0382,CRMS0382_3,29.432502,-90.854257,marsh,habitat determined from vegetation_class,0,20,0.066,0.73328,NA
CRMS_Database,CRMS0382,CRMS0382_3,29.432502,-90.854257,marsh,habitat determined from vegetation_class,20,50,0.09,0.6683,NA
CRMS_Database,CRMS0383,CRMS0383_1,29.207497,-90.948878,marsh,habitat determined from vegetation_class,0,20,0.406,0.12964,NA
CRMS_Database,CRMS0383,CRMS0383_1,29.207497,-90.948878,marsh,habitat determined from vegetation_class,20,50,0.39,0.1287,NA
CRMS_Database,CRMS0383,CRMS0383_2,29.207497,-90.948878,marsh,habitat determined from vegetation_class,0,20,0.456,0.1425,NA
CRMS_Database,CRMS0383,CRMS0383_2,29.207497,-90.948878,marsh,habitat determined from vegetation_class,20,50,0.31,0.155,NA
CRMS_Database,CRMS0383,CRMS0383_3,29.207497,-90.948878,marsh,habitat determined from vegetation_class,0,20,0.382,0.159,NA
CRMS_Database,CRMS0383,CRMS0383_3,29.207497,-90.948878,marsh,habitat determined from vegetation_class,20,50,0.29,0.1787,NA
CRMS_Database,CRMS0385,CRMS0385_1,29.410728,-90.604251,marsh,habitat determined from vegetation_class,0,20,0.214,0.42164,NA
CRMS_Database,CRMS0385,CRMS0385_1,29.410728,-90.604251,marsh,habitat determined from vegetation_class,20,50,0.48,0.2293,NA
CRMS_Database,CRMS0385,CRMS0385_2,29.410728,-90.604251,marsh,habitat determined from vegetation_class,0,20,0.296,0.41436,NA
CRMS_Database,CRMS0385,CRMS0385_2,29.410728,-90.604251,marsh,habitat determined from vegetation_class,20,50,0.8,0.2029,NA
CRMS_Database,CRMS0385,CRMS0385_3,29.410728,-90.604251,marsh,habitat determined from vegetation_class,0,20,0.16,0.54802,NA
CRMS_Database,CRMS0385,CRMS0385_3,29.410728,-90.604251,marsh,habitat determined from vegetation_class,20,50,0.27,0.3538,NA
CRMS_Database,CRMS0386,CRMS0386_1,29.432504,-90.354245,marsh,habitat determined from vegetation_class,0,20,0.128,0.57072,NA
CRMS_Database,CRMS0386,CRMS0386_1,29.432504,-90.354245,marsh,habitat determined from vegetation_class,20,50,0.13,0.5903,NA
CRMS_Database,CRMS0386,CRMS0386_2,29.432504,-90.354245,marsh,habitat determined from vegetation_class,0,20,0.148,0.54638,NA
CRMS_Database,CRMS0386,CRMS0386_2,29.432504,-90.354245,marsh,habitat determined from vegetation_class,20,50,0.1,0.5932,NA
CRMS_Database,CRMS0386,CRMS0386_3,29.432504,-90.354245,marsh,habitat determined from vegetation_class,0,20,0.126,0.55104,NA
CRMS_Database,CRMS0386,CRMS0386_3,29.432504,-90.354245,marsh,habitat determined from vegetation_class,20,50,0.1,0.6403,NA
CRMS_Database,CRMS0387,CRMS0387_1,29.410729,-90.322994,marsh,habitat determined from vegetation_class,0,20,0.106,0.51074,NA
CRMS_Database,CRMS0387,CRMS0387_1,29.410729,-90.322994,marsh,habitat determined from vegetation_class,20,50,0.11,0.4532,NA
CRMS_Database,CRMS0387,CRMS0387_2,29.410729,-90.322994,marsh,habitat determined from vegetation_class,0,20,0.122,0.51692,NA
CRMS_Database,CRMS0387,CRMS0387_2,29.410729,-90.322994,marsh,habitat determined from vegetation_class,20,50,0.08,0.6447,NA
CRMS_Database,CRMS0387,CRMS0387_3,29.410729,-90.322994,marsh,habitat determined from vegetation_class,0,20,0.12,0.51466,NA
CRMS_Database,CRMS0387,CRMS0387_3,29.410729,-90.322994,marsh,habitat determined from vegetation_class,20,50,0.09,0.6088,NA
CRMS_Database,CRMS0390,CRMS0390_1,29.468792,-90.666753,marsh,habitat determined from vegetation_class,0,20,0.12,0.5159,NA
CRMS_Database,CRMS0390,CRMS0390_2,29.468792,-90.666753,marsh,habitat determined from vegetation_class,0,20,0.12,0.4693,NA
CRMS_Database,CRMS0390,CRMS0390_3,29.468792,-90.666753,marsh,habitat determined from vegetation_class,0,20,0.07,0.5041,NA
CRMS_Database,CRMS0392,CRMS0392_1,29.454277,-90.666753,marsh,habitat determined from vegetation_class,0,20,0.118,0.65274,NA
CRMS_Database,CRMS0392,CRMS0392_1,29.454277,-90.666753,marsh,habitat determined from vegetation_class,20,50,0.09,0.6619,NA
CRMS_Database,CRMS0392,CRMS0392_2,29.454277,-90.666753,marsh,habitat determined from vegetation_class,0,20,0.118,0.65942,NA
CRMS_Database,CRMS0392,CRMS0392_2,29.454277,-90.666753,marsh,habitat determined from vegetation_class,20,50,0.13,0.5649,NA
CRMS_Database,CRMS0392,CRMS0392_3,29.454277,-90.666753,marsh,habitat determined from vegetation_class,0,20,0.12,0.60122,NA
CRMS_Database,CRMS0392,CRMS0392_3,29.454277,-90.666753,marsh,habitat determined from vegetation_class,20,50,0.11,0.7394,NA
CRMS_Database,CRMS0394,CRMS0394_1,29.359919,-90.854257,marsh,habitat determined from vegetation_class,0,20,0.192,0.43548,NA
CRMS_Database,CRMS0394,CRMS0394_1,29.359919,-90.854257,marsh,habitat determined from vegetation_class,20,50,0.25,0.3315,NA
CRMS_Database,CRMS0394,CRMS0394_2,29.359919,-90.854257,marsh,habitat determined from vegetation_class,0,20,0.17,0.45618,NA
CRMS_Database,CRMS0394,CRMS0394_2,29.359919,-90.854257,marsh,habitat determined from vegetation_class,20,50,0.21,0.3396,NA
CRMS_Database,CRMS0394,CRMS0394_3,29.359919,-90.854257,marsh,habitat determined from vegetation_class,0,20,0.19,0.43424,NA
CRMS_Database,CRMS0394,CRMS0394_3,29.359919,-90.854257,marsh,habitat determined from vegetation_class,20,50,0.2,0.4164,NA
CRMS_Database,CRMS0395,CRMS0395_1,29.359918,-90.885508,marsh,habitat determined from vegetation_class,0,20,0.176,0.34242,NA
CRMS_Database,CRMS0395,CRMS0395_1,29.359918,-90.885508,marsh,habitat determined from vegetation_class,20,50,0.23,0.3494,NA
CRMS_Database,CRMS0395,CRMS0395_2,29.359918,-90.885508,marsh,habitat determined from vegetation_class,0,20,0.156,0.3969,NA
CRMS_Database,CRMS0395,CRMS0395_2,29.359918,-90.885508,marsh,habitat determined from vegetation_class,20,50,0.08,0.6712,NA
CRMS_Database,CRMS0395,CRMS0395_3,29.359918,-90.885508,marsh,habitat determined from vegetation_class,0,20,0.236,0.31244,NA
CRMS_Database,CRMS0395,CRMS0395_3,29.359918,-90.885508,marsh,habitat determined from vegetation_class,20,50,0.17,0.409,NA
CRMS_Database,CRMS0396,CRMS0396_1,29.345401,-90.885508,marsh,habitat determined from vegetation_class,0,20,0.358,0.21708,NA
CRMS_Database,CRMS0396,CRMS0396_1,29.345401,-90.885508,marsh,habitat determined from vegetation_class,20,50,0.19,0.3482,NA
CRMS_Database,CRMS0396,CRMS0396_2,29.345401,-90.885508,marsh,habitat determined from vegetation_class,0,20,0.192,0.34104,NA
CRMS_Database,CRMS0396,CRMS0396_2,29.345401,-90.885508,marsh,habitat determined from vegetation_class,20,50,0.12,0.4603,NA
CRMS_Database,CRMS0396,CRMS0396_3,29.345401,-90.885508,marsh,habitat determined from vegetation_class,0,20,0.2,0.33706,NA
CRMS_Database,CRMS0396,CRMS0396_3,29.345401,-90.885508,marsh,habitat determined from vegetation_class,20,50,0.17,0.3102,NA
CRMS_Database,CRMS0397,CRMS0397_1,29.352665,-90.260493,marsh,habitat determined from vegetation_class,0,20,0.138,0.47102,NA
CRMS_Database,CRMS0397,CRMS0397_1,29.352665,-90.260493,marsh,habitat determined from vegetation_class,20,50,0.11,0.5294,NA
CRMS_Database,CRMS0397,CRMS0397_2,29.352665,-90.260493,marsh,habitat determined from vegetation_class,0,20,0.122,0.55222,NA
CRMS_Database,CRMS0397,CRMS0397_2,29.352665,-90.260493,marsh,habitat determined from vegetation_class,20,50,0.09,0.7143,NA
CRMS_Database,CRMS0397,CRMS0397_3,29.352665,-90.260493,marsh,habitat determined from vegetation_class,0,20,0.134,0.42746,NA
CRMS_Database,CRMS0397,CRMS0397_3,29.352665,-90.260493,marsh,habitat determined from vegetation_class,20,50,0.15,0.4968,NA
CRMS_Database,CRMS0398,CRMS0398_1,29.388952,-90.916759,marsh,habitat determined from vegetation_class,0,20,0.308,0.2267,NA
CRMS_Database,CRMS0398,CRMS0398_1,29.388952,-90.916759,marsh,habitat determined from vegetation_class,20,50,0.31,0.2163,NA
CRMS_Database,CRMS0398,CRMS0398_2,29.388952,-90.916759,marsh,habitat determined from vegetation_class,0,20,0.232,0.27702,NA
CRMS_Database,CRMS0398,CRMS0398_2,29.388952,-90.916759,marsh,habitat determined from vegetation_class,20,50,0.31,0.1943,NA
CRMS_Database,CRMS0398,CRMS0398_3,29.388952,-90.916759,marsh,habitat determined from vegetation_class,0,20,0.268,0.25068,NA
CRMS_Database,CRMS0398,CRMS0398_3,29.388952,-90.916759,marsh,habitat determined from vegetation_class,20,50,0.27,0.309,NA
CRMS_Database,CRMS0399,CRMS0399_1,29.301853,-91.104266,marsh,habitat determined from vegetation_class,0,20,0.264,0.23274,NA
CRMS_Database,CRMS0399,CRMS0399_1,29.301853,-91.104266,marsh,habitat determined from vegetation_class,20,50,0.25,0.2131,NA
CRMS_Database,CRMS0399,CRMS0399_2,29.301853,-91.104266,marsh,habitat determined from vegetation_class,0,20,0.23,0.23246,NA
CRMS_Database,CRMS0399,CRMS0399_2,29.301853,-91.104266,marsh,habitat determined from vegetation_class,20,50,0.28,0.2478,NA
CRMS_Database,CRMS0399,CRMS0399_3,29.301853,-91.104266,marsh,habitat determined from vegetation_class,0,20,0.262,0.18584,NA
CRMS_Database,CRMS0399,CRMS0399_3,29.301853,-91.104266,marsh,habitat determined from vegetation_class,20,50,0.16,0.3269,NA
CRMS_Database,CRMS0400,CRMS0400_1,29.490568,-90.510499,marsh,habitat determined from vegetation_class,0,20,0.09,0.60336,NA
CRMS_Database,CRMS0400,CRMS0400_1,29.490568,-90.510499,marsh,habitat determined from vegetation_class,20,50,0.09,0.7195,NA
CRMS_Database,CRMS0400,CRMS0400_2,29.490568,-90.510499,marsh,habitat determined from vegetation_class,0,20,0.094,0.52978,NA
CRMS_Database,CRMS0400,CRMS0400_2,29.490568,-90.510499,marsh,habitat determined from vegetation_class,20,50,0.07,0.615,NA
CRMS_Database,CRMS0400,CRMS0400_3,29.490568,-90.510499,marsh,habitat determined from vegetation_class,0,20,0.09,0.58676,NA
CRMS_Database,CRMS0400,CRMS0400_3,29.490568,-90.510499,marsh,habitat determined from vegetation_class,20,50,0.08,0.6564,NA
CRMS_Database,CRMS0409,CRMS0409_1,29.476048,-90.916759,marsh,habitat determined from vegetation_class,0,20,0.192,0.31166,NA
CRMS_Database,CRMS0409,CRMS0409_1,29.476048,-90.916759,marsh,habitat determined from vegetation_class,20,50,0.18,0.3113,NA
