"ID","region","subregion","biome","date","plot_name","tree_number","genus","species","dbh","height","live","tree_notes","use_for_allometry","plot_type","plot_shape","baf","plot_area","lat1","lon1","lat2","lon2","lat3","lon3","lat4","lon4","collected_by","digitized_by"
"Columbia_Fundacion_West_2_175m_tree_7","south_america","Columbia","mangrove","2005-06-15","Columbia_Fundacion_West_2_175m","7","Avicennia","germinans",28.2,16.97,1,"",1,"v",NA,5,-9999,10.727078,-74.436086,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Columbia_Fundacion_West_2_175m_tree_8","south_america","Columbia","mangrove","2005-06-15","Columbia_Fundacion_West_2_175m","8","Avicennia","germinans",29.5,21.63,1,"",1,"v",NA,5,-9999,10.727078,-74.436086,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Columbia_Fundacion_West_2_175m_tree_9","south_america","Columbia","mangrove","2005-06-15","Columbia_Fundacion_West_2_175m","9","Avicennia","germinans",12.1,12.556,1,"",1,"v",NA,5,-9999,10.727078,-74.436086,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Columbia_Fundacion_West_2_175m_tree_10","south_america","Columbia","mangrove","2005-06-15","Columbia_Fundacion_West_2_175m","10","Avicennia","germinans",24.5,17.38,1,"",1,"v",NA,5,-9999,10.727078,-74.436086,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Columbia_Fundacion_West_2_175m_tree_11","south_america","Columbia","mangrove","2005-06-15","Columbia_Fundacion_West_2_175m","11","Avicennia","germinans",28.3,25.34,1,"",1,"v",NA,5,-9999,10.727078,-74.436086,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Columbia_Fundacion_West_2_175m_tree_12","south_america","Columbia","mangrove","2005-06-15","Columbia_Fundacion_West_2_175m","12","Avicennia","germinans",35.6,21.89,1,"",1,"v",NA,5,-9999,10.727078,-74.436086,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Columbia_Fundacion_West_3_275m_tree_1","south_america","Columbia","mangrove","2005-06-15","Columbia_Fundacion_West_3_275m","1","Avicennia","germinans",63,16.45,1,"",1,"v",NA,5,-9999,10.726278,-74.436425,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Columbia_Fundacion_West_3_275m_tree_2","south_america","Columbia","mangrove","2005-06-15","Columbia_Fundacion_West_3_275m","2","Rhizophora","mangle",22.8,12.38,1,"",1,"v",NA,5,-9999,10.726278,-74.436425,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Columbia_Fundacion_West_3_275m_tree_3","south_america","Columbia","mangrove","2005-06-15","Columbia_Fundacion_West_3_275m","3","Avicennia","germinans",17.2,16.08,1,"",1,"v",NA,5,-9999,10.726278,-74.436425,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Columbia_Fundacion_West_3_275m_tree_4","south_america","Columbia","mangrove","2005-06-15","Columbia_Fundacion_West_3_275m","4","Avicennia","germinans",11.7,7.47,1,"",1,"v",NA,5,-9999,10.726278,-74.436425,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Columbia_Fundacion_West_3_275m_tree_5","south_america","Columbia","mangrove","2005-06-15","Columbia_Fundacion_West_3_275m","5","Avicennia","germinans",17,9.28,1,"inclined",0,"v",NA,5,-9999,10.726278,-74.436425,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Columbia_Fundacion_West_3_275m_tree_6","south_america","Columbia","mangrove","2005-06-15","Columbia_Fundacion_West_3_275m","6","Avicennia","germinans",27.6,19.56,1,"",1,"v",NA,5,-9999,10.726278,-74.436425,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Columbia_Fundacion_West_3_275m_tree_7","south_america","Columbia","mangrove","2005-06-15","Columbia_Fundacion_West_3_275m","7","Avicennia","germinans",25.2,19.85,1,"",1,"v",NA,5,-9999,10.726278,-74.436425,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Columbia_Fundacion_West_3_275m_tree_8","south_america","Columbia","mangrove","2005-06-15","Columbia_Fundacion_West_3_275m","8","Avicennia","germinans",20.8,15.8,1,"",1,"v",NA,5,-9999,10.726278,-74.436425,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Columbia_Fundacion_West_3_275m_tree_9","south_america","Columbia","mangrove","2005-06-15","Columbia_Fundacion_West_3_275m","9","Avicennia","germinans",22,17.28,1,"",1,"v",NA,5,-9999,10.726278,-74.436425,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Columbia_Fundacion_West_3_275m_tree_10","south_america","Columbia","mangrove","2005-06-15","Columbia_Fundacion_West_3_275m","10","Avicennia","germinans",31.7,19.37,1,"inclined",0,"v",NA,5,-9999,10.726278,-74.436425,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Columbia_Fundacion_West_4_442m_tree_1","south_america","Columbia","mangrove","2005-06-15","Columbia_Fundacion_West_4_442m","1","Avicennia","germinans",35.9,17.47,1,"",1,"v",NA,5,-9999,10.7244,-74.43711,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Columbia_Fundacion_West_4_442m_tree_2","south_america","Columbia","mangrove","2005-06-15","Columbia_Fundacion_West_4_442m","2","Avicennia","germinans",21.5,20.16,1,"",1,"v",NA,5,-9999,10.7244,-74.43711,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Columbia_Fundacion_West_4_442m_tree_3","south_america","Columbia","mangrove","2005-06-15","Columbia_Fundacion_West_4_442m","3","Avicennia","germinans",28.4,19.55,1,"",1,"v",NA,5,-9999,10.7244,-74.43711,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Columbia_Fundacion_West_4_442m_tree_4","south_america","Columbia","mangrove","2005-06-15","Columbia_Fundacion_West_4_442m","4","Avicennia","germinans",39.2,18.43,1,"",1,"v",NA,5,-9999,10.7244,-74.43711,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Columbia_Fundacion_West_4_442m_tree_5","south_america","Columbia","mangrove","2005-06-15","Columbia_Fundacion_West_4_442m","5","Avicennia","germinans",28.8,18.16,1,"",1,"v",NA,5,-9999,10.7244,-74.43711,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Columbia_Fundacion_West_4_442m_tree_6","south_america","Columbia","mangrove","2005-06-15","Columbia_Fundacion_West_4_442m","6","Avicennia","germinans",17.5,13.68,1,"",1,"v",NA,5,-9999,10.7244,-74.43711,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Columbia_Fundacion_West_4_442m_tree_7","south_america","Columbia","mangrove","2005-06-15","Columbia_Fundacion_West_4_442m","7","Avicennia","germinans",81.2,22.85,1,"",1,"v",NA,5,-9999,10.7244,-74.43711,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Columbia_Fundacion_West_4_442m_tree_8","south_america","Columbia","mangrove","2005-06-15","Columbia_Fundacion_West_4_442m","8","Avicennia","germinans",6.6,4.75,1,"",1,"v",NA,5,-9999,10.7244,-74.43711,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Columbia_Fundacion_West_4_442m_tree_9","south_america","Columbia","mangrove","2005-06-15","Columbia_Fundacion_West_4_442m","9","Avicennia","germinans",29.5,17,1,"",1,"v",NA,5,-9999,10.7244,-74.43711,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Columbia_Fundacion_West_4_442m_tree_10","south_america","Columbia","mangrove","2005-06-15","Columbia_Fundacion_West_4_442m","10","Avicennia","germinans",4,5.07,1,"",1,"v",NA,5,-9999,10.7244,-74.43711,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Columbia_Fundacion_West_4_442m_tree_11","south_america","Columbia","mangrove","2005-06-15","Columbia_Fundacion_West_4_442m","11","Avicennia","germinans",6.3,3,1,"",1,"v",NA,5,-9999,10.7244,-74.43711,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Columbia_Fundacion_West_5_604m_tree_1","south_america","Columbia","mangrove","2005-06-15","Columbia_Fundacion_West_5_604m","1","Avicennia","germinans",77.1,21.71,1,"",1,"v",NA,5,-9999,10.72295,-74.43788,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Columbia_Fundacion_West_5_604m_tree_2","south_america","Columbia","mangrove","2005-06-15","Columbia_Fundacion_West_5_604m","2","Avicennia","germinans",77.3,18.52,1,"",1,"v",NA,5,-9999,10.72295,-74.43788,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Columbia_Fundacion_West_5_604m_tree_3","south_america","Columbia","mangrove","2005-06-15","Columbia_Fundacion_West_5_604m","3","Avicennia","germinans",15.8,10.37,1,"",1,"v",NA,5,-9999,10.72295,-74.43788,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Columbia_Fundacion_West_5_604m_tree_4","south_america","Columbia","mangrove","2005-06-15","Columbia_Fundacion_West_5_604m","4","Rhizophora","mangle",5.8,7.65,1,"",1,"v",NA,5,-9999,10.72295,-74.43788,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Columbia_Fundacion_West_5_604m_tree_5","south_america","Columbia","mangrove","2005-06-15","Columbia_Fundacion_West_5_604m","5","Avicennia","germinans",53.9,20.49,1,"inclined",0,"v",NA,5,-9999,10.72295,-74.43788,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Columbia_Fundacion_West_5_604m_tree_6","south_america","Columbia","mangrove","2005-06-15","Columbia_Fundacion_West_5_604m","6","Avicennia","germinans",60,19.63,1,"",1,"v",NA,5,-9999,10.72295,-74.43788,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Columbia_Fundacion_West_5_604m_tree_7","south_america","Columbia","mangrove","2005-06-15","Columbia_Fundacion_West_5_604m","7","Avicennia","germinans",12.5,11.18,1,"",1,"v",NA,5,-9999,10.72295,-74.43788,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Columbia_Fundacion_West_5_604m_tree_8","south_america","Columbia","mangrove","2005-06-15","Columbia_Fundacion_West_5_604m","8","Avicennia","germinans",63.8,17.86,1,"",1,"v",NA,5,-9999,10.72295,-74.43788,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Columbia_Salamanca_1_30m_tree_1","south_america","Columbia","mangrove","2005-06-16","Columbia_Salamanca_1_30m","1","Avicennia","germinans",22.8,7.94,1,"",1,"v",NA,5,-9999,11.04257,-74.70518,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Columbia_Salamanca_1_30m_tree_2","south_america","Columbia","mangrove","2005-06-16","Columbia_Salamanca_1_30m","2","Avicennia","germinans",16.4,7.86,1,"",1,"v",NA,5,-9999,11.04257,-74.70518,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Columbia_Salamanca_1_30m_tree_3","south_america","Columbia","mangrove","2005-06-16","Columbia_Salamanca_1_30m","3","Avicennia","germinans",27.85,18.91,1,"",1,"v",NA,5,-9999,11.04257,-74.70518,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Columbia_Salamanca_1_30m_tree_4","south_america","Columbia","mangrove","2005-06-16","Columbia_Salamanca_1_30m","4","Avicennia","germinans",18.65,12.05,1,"",1,"v",NA,5,-9999,11.04257,-74.70518,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Columbia_Salamanca_1_30m_tree_5","south_america","Columbia","mangrove","2005-06-16","Columbia_Salamanca_1_30m","5","Avicennia","germinans",19.15,13.53,1,"",1,"v",NA,5,-9999,11.04257,-74.70518,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Columbia_Salamanca_1_30m_tree_6","south_america","Columbia","mangrove","2005-06-16","Columbia_Salamanca_1_30m","6","Avicennia","germinans",25,13.5,1,"",1,"v",NA,5,-9999,11.04257,-74.70518,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Columbia_Salamanca_2_130m_tree_1","south_america","Columbia","mangrove","2005-06-16","Columbia_Salamanca_2_130m","1","Avicennia","germinans",11.4,10.862,1,"",1,"v",NA,5,-9999,11.041814,74.7061,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Columbia_Salamanca_2_130m_tree_2","south_america","Columbia","mangrove","2005-06-16","Columbia_Salamanca_2_130m","2","Avicennia","germinans",20.85,15.61,1,"",1,"v",NA,5,-9999,11.041814,74.7061,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Columbia_Salamanca_2_130m_tree_3","south_america","Columbia","mangrove","2005-06-16","Columbia_Salamanca_2_130m","3","Avicennia","germinans",12.8,12.93,1,"",1,"v",NA,5,-9999,11.041814,74.7061,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Columbia_Salamanca_2_130m_tree_4","south_america","Columbia","mangrove","2005-06-16","Columbia_Salamanca_2_130m","4","Avicennia","germinans",18.55,13.93,1,"",1,"v",NA,5,-9999,11.041814,74.7061,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Columbia_Salamanca_2_130m_tree_5","south_america","Columbia","mangrove","2005-06-16","Columbia_Salamanca_2_130m","5","Avicennia","germinans",35,21.66,1,"",1,"v",NA,5,-9999,11.041814,74.7061,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Columbia_Salamanca_2_130m_tree_6","south_america","Columbia","mangrove","2005-06-16","Columbia_Salamanca_2_130m","6","Avicennia","germinans",13.3,6.54,1,"",1,"v",NA,5,-9999,11.041814,74.7061,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Columbia_Salamanca_2_130m_tree_7","south_america","Columbia","mangrove","2005-06-16","Columbia_Salamanca_2_130m","7","Avicennia","germinans",26.65,17.53,1,"",1,"v",NA,5,-9999,11.041814,74.7061,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Columbia_Salamanca_2_130m_tree_8","south_america","Columbia","mangrove","2005-06-16","Columbia_Salamanca_2_130m","8","Avicennia","germinans",24.15,16.49,1,"",1,"v",NA,5,-9999,11.041814,74.7061,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Columbia_Salamanca_2_130m_tree_9","south_america","Columbia","mangrove","2005-06-16","Columbia_Salamanca_2_130m","9","Avicennia","germinans",25.3,16.96,1,"",1,"v",NA,5,-9999,11.041814,74.7061,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Columbia_Salamanca_2_130m_tree_10","south_america","Columbia","mangrove","2005-06-16","Columbia_Salamanca_2_130m","10","Avicennia","germinans",25.3,16.96,1,"",1,"v",NA,5,-9999,11.041814,74.7061,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Columbia_Salamanca_3_230m_tree_1","south_america","Columbia","mangrove","2005-06-16","Columbia_Salamanca_3_230m","1","Rhizophora","mangle",10.15,7.5,1,"",1,"v",NA,5,-9999,11.041308,74.706878,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Columbia_Salamanca_3_230m_tree_2","south_america","Columbia","mangrove","2005-06-16","Columbia_Salamanca_3_230m","2","Rhizophora","mangle",15.45,13.49,1,"",1,"v",NA,5,-9999,11.041308,74.706878,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Columbia_Salamanca_3_230m_tree_3","south_america","Columbia","mangrove","2005-06-16","Columbia_Salamanca_3_230m","3","Rhizophora","mangle",11.75,11.61,1,"",1,"v",NA,5,-9999,11.041308,74.706878,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Columbia_Salamanca_3_230m_tree_4","south_america","Columbia","mangrove","2005-06-16","Columbia_Salamanca_3_230m","4","Rhizophora","mangle",17,9.59,1,"",1,"v",NA,5,-9999,11.041308,74.706878,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Columbia_Salamanca_3_230m_tree_5","south_america","Columbia","mangrove","2005-06-16","Columbia_Salamanca_3_230m","5","Laguncularia","racemosa",10.4,10.63,1,"",1,"v",NA,5,-9999,11.041308,74.706878,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Columbia_Salamanca_3_230m_tree_6","south_america","Columbia","mangrove","2005-06-16","Columbia_Salamanca_3_230m","6","Rhizophora","mangle",14.95,11.44,1,"",1,"v",NA,5,-9999,11.041308,74.706878,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Columbia_Salamanca_3_230m_tree_7","south_america","Columbia","mangrove","2005-06-16","Columbia_Salamanca_3_230m","7","Laguncularia","racemosa",14.2,10.84,1,"",1,"v",NA,5,-9999,11.041308,74.706878,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Columbia_Salamanca_3_230m_tree_8","south_america","Columbia","mangrove","2005-06-16","Columbia_Salamanca_3_230m","8","Laguncularia","racemosa",11.9,9.29,1,"",1,"v",NA,5,-9999,11.041308,74.706878,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Columbia_Salamanca_3_230m_tree_9","south_america","Columbia","mangrove","2005-06-16","Columbia_Salamanca_3_230m","9","Rhizophora","mangle",11.5,11.68,1,"",1,"v",NA,5,-9999,11.041308,74.706878,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Columbia_Salamanca_3_230m_tree_10","south_america","Columbia","mangrove","2005-06-16","Columbia_Salamanca_3_230m","10","Laguncularia","racemosa",5.4,12.07,1,"",1,"v",NA,5,-9999,11.041308,74.706878,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Columbia_Salamanca_3_230m_tree_11","south_america","Columbia","mangrove","2005-06-16","Columbia_Salamanca_3_230m","11","Laguncularia","racemosa",11,10.56,1,"",1,"v",NA,5,-9999,11.041308,74.706878,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Columbia_Salamanca_3_230m_tree_12","south_america","Columbia","mangrove","2005-06-16","Columbia_Salamanca_3_230m","12","Rhizophora","mangle",12.05,15.74,1,"",1,"v",NA,5,-9999,11.041308,74.706878,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Columbia_Salamanca_3_230m_tree_13","south_america","Columbia","mangrove","2005-06-16","Columbia_Salamanca_3_230m","13","Laguncularia","racemosa",15.3,8.53,1,"",1,"v",NA,5,-9999,11.041308,74.706878,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Columbia_Salamanca_3_230m_tree_14","south_america","Columbia","mangrove","2005-06-16","Columbia_Salamanca_3_230m","14","Laguncularia","racemosa",20.5,14.2,1,"",1,"v",NA,5,-9999,11.041308,74.706878,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Columbia_Salamanca_3_230m_tree_15","south_america","Columbia","mangrove","2005-06-16","Columbia_Salamanca_3_230m","15","Avicennia","germinans",12.4,11.93,1,"",1,"v",NA,5,-9999,11.041308,74.706878,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Columbia_Salamanca_4_330m_tree_1","south_america","Columbia","mangrove","2005-06-16","Columbia_Salamanca_4_330m","1","Rhizophora","mangle",12.95,15.47,1,"",1,"v",NA,5,-9999,11.040578,74.707511,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Columbia_Salamanca_4_330m_tree_2","south_america","Columbia","mangrove","2005-06-16","Columbia_Salamanca_4_330m","2","Rhizophora","mangle",18.6,19.51,1,"",1,"v",NA,5,-9999,11.040578,74.707511,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Columbia_Salamanca_4_330m_tree_3","south_america","Columbia","mangrove","2005-06-16","Columbia_Salamanca_4_330m","3","Rhizophora","mangle",9.7,10.08,1,"",1,"v",NA,5,-9999,11.040578,74.707511,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Columbia_Salamanca_4_330m_tree_4","south_america","Columbia","mangrove","2005-06-16","Columbia_Salamanca_4_330m","4","Avicennia","germinans",23.95,14.42,1,"",1,"v",NA,5,-9999,11.040578,74.707511,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Columbia_Salamanca_4_330m_tree_5","south_america","Columbia","mangrove","2005-06-16","Columbia_Salamanca_4_330m","5","Laguncularia","racemosa",15.35,13.58,1,"",1,"v",NA,5,-9999,11.040578,74.707511,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Columbia_Salamanca_4_330m_tree_6","south_america","Columbia","mangrove","2005-06-16","Columbia_Salamanca_4_330m","6","Rhizophora","mangle",16.4,16.17,1,"",1,"v",NA,5,-9999,11.040578,74.707511,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Columbia_Salamanca_4_330m_tree_7","south_america","Columbia","mangrove","2005-06-16","Columbia_Salamanca_4_330m","7","Rhizophora","mangle",15.4,12.88,1,"",1,"v",NA,5,-9999,11.040578,74.707511,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Columbia_Salamanca_4_330m_tree_8","south_america","Columbia","mangrove","2005-06-16","Columbia_Salamanca_4_330m","8","Rhizophora","mangle",9.45,5.74,1,"",1,"v",NA,5,-9999,11.040578,74.707511,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Columbia_Salamanca_4_330m_tree_9","south_america","Columbia","mangrove","2005-06-16","Columbia_Salamanca_4_330m","9","Rhizophora","mangle",13.35,11.43,1,"",1,"v",NA,5,-9999,11.040578,74.707511,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Columbia_Salamanca_4_330m_tree_10","south_america","Columbia","mangrove","2005-06-16","Columbia_Salamanca_4_330m","10","Rhizophora","mangle",11.85,15,1,"",1,"v",NA,5,-9999,11.040578,74.707511,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Columbia_Salamanca_4_330m_tree_11","south_america","Columbia","mangrove","2005-06-16","Columbia_Salamanca_4_330m","11","Rhizophora","mangle",8.85,8.19,1,"",1,"v",NA,5,-9999,11.040578,74.707511,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Columbia_Salamanca_4_330m_tree_12","south_america","Columbia","mangrove","2005-06-16","Columbia_Salamanca_4_330m","12","Rhizophora","mangle",13.35,13.22,1,"",1,"v",NA,5,-9999,11.040578,74.707511,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Columbia_Salamanca_4_330m_tree_13","south_america","Columbia","mangrove","2005-06-16","Columbia_Salamanca_4_330m","13","Rhizophora","mangle",11.01,10.62,1,"",1,"v",NA,5,-9999,11.040578,74.707511,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Columbia_Sevilla_tree_1","south_america","Columbia","mangrove","2005-06-13","Columbia_Sevilla","1","Avicennia","germinans",22.1,11.42,1,"",1,"v",NA,5,-9999,10.8709,-74.32397,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Columbia_Sevilla_tree_2","south_america","Columbia","mangrove","2005-06-13","Columbia_Sevilla","2","Laguncularia","racemosa",46.5,11.46,1,"",1,"v",NA,5,-9999,10.8709,-74.32397,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Columbia_Sevilla_tree_3","south_america","Columbia","mangrove","2005-06-13","Columbia_Sevilla","3","Laguncularia","racemosa",14.5,15.06,1,"",1,"v",NA,5,-9999,10.8709,-74.32397,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Columbia_Sevilla_tree_4","south_america","Columbia","mangrove","2005-06-13","Columbia_Sevilla","4","Rhizophora","mangle",38.7,22.65,1,"",1,"v",NA,5,-9999,10.8709,-74.32397,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"P1_tree_2","central_america","CostaRica","mangrove","2013-05-08","P1","2","Rhizophora","mangle",14.5,14.6,1,"",1,"f","s",-9999,625,8.94176,-83.61406,8.94186,-83.61382,8.94154,-83.61407,8.94152,-83.61384,"N Pinto","N Pinto"
"P1_tree_3","central_america","CostaRica","mangrove","2013-05-08","P1","3","Rhizophora","mangle",4,5.4,1,"",1,"f","s",-9999,625,8.94176,-83.61406,8.94186,-83.61382,8.94154,-83.61407,8.94152,-83.61384,"N Pinto","N Pinto"
"P1_tree_4","central_america","CostaRica","mangrove","2013-05-08","P1","4","Rhizophora","mangle",31.7,29.8,1,"",1,"f","s",-9999,625,8.94176,-83.61406,8.94186,-83.61382,8.94154,-83.61407,8.94152,-83.61384,"N Pinto","N Pinto"
"P1_tree_5","central_america","CostaRica","mangrove","2013-05-08","P1","5","Rhizophora","mangle",10.1,9.8,1,"",1,"f","s",-9999,625,8.94176,-83.61406,8.94186,-83.61382,8.94154,-83.61407,8.94152,-83.61384,"N Pinto","N Pinto"
"P1_tree_6","central_america","CostaRica","mangrove","2013-05-08","P1","6","Rhizophora","mangle",29.6,28.9,1,"height 32.7 clinometer",1,"f","s",-9999,625,8.94176,-83.61406,8.94186,-83.61382,8.94154,-83.61407,8.94152,-83.61384,"N Pinto","N Pinto"
"P1_tree_7","central_america","CostaRica","mangrove","2013-05-08","P1","7","Rhizophora","mangle",4.5,7,1,"another height measure 6.2",1,"f","s",-9999,625,8.94176,-83.61406,8.94186,-83.61382,8.94154,-83.61407,8.94152,-83.61384,"N Pinto","N Pinto"
"P1_tree_8","central_america","CostaRica","mangrove","2013-05-08","P1","8","Rhizophora","mangle",9.5,9,1,"broken top",0,"f","s",-9999,625,8.94176,-83.61406,8.94186,-83.61382,8.94154,-83.61407,8.94152,-83.61384,"N Pinto","N Pinto"
"P1_tree_9","central_america","CostaRica","mangrove","2013-05-08","P1","9","Rhizophora","mangle",3.1,5.2,1,"",1,"f","s",-9999,625,8.94176,-83.61406,8.94186,-83.61382,8.94154,-83.61407,8.94152,-83.61384,"N Pinto","N Pinto"
"P1_tree_10","central_america","CostaRica","mangrove","2013-05-08","P1","10","Rhizophora","mangle",27.4,29,1,"",1,"f","s",-9999,625,8.94176,-83.61406,8.94186,-83.61382,8.94154,-83.61407,8.94152,-83.61384,"N Pinto","N Pinto"
"P1_tree_11","central_america","CostaRica","mangrove","2013-05-08","P1","11","Rhizophora","mangle",12.6,13.4,1,"inclined 20 degrees",0,"f","s",-9999,625,8.94176,-83.61406,8.94186,-83.61382,8.94154,-83.61407,8.94152,-83.61384,"N Pinto","N Pinto"
"P1_tree_12","central_america","CostaRica","mangrove","2013-05-08","P1","12","Rhizophora","mangle",37.6,35.4,1,"",1,"f","s",-9999,625,8.94176,-83.61406,8.94186,-83.61382,8.94154,-83.61407,8.94152,-83.61384,"N Pinto","N Pinto"
"P1_tree_13","central_america","CostaRica","mangrove","2013-05-08","P1","13","Pelliciera","rhizophorae",5.9,7.3,1,"",1,"f","s",-9999,625,8.94176,-83.61406,8.94186,-83.61382,8.94154,-83.61407,8.94152,-83.61384,"N Pinto","N Pinto"
"P1_tree_14","central_america","CostaRica","mangrove","2013-05-08","P1","14","Rhizophora","mangle",22.8,24.2,1,"",1,"f","s",-9999,625,8.94176,-83.61406,8.94186,-83.61382,8.94154,-83.61407,8.94152,-83.61384,"N Pinto","N Pinto"
