study_id,site_id,core_id,method_id,depth_min,depth_max,dry_bulk_density,fraction_organic_matter,fraction_carbon,depth_interval_notes
White_and_Spera_2024,Davis_Pond,Davis_Pond_126,single set of methods,0,10,0.09,0.5992999999999999,0.30235,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_126,single set of methods,10,20,0.061668774797194216,0.8260869565217402,0.42089,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_127,single set of methods,0,10,0.19,0.3435,0.17147,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_127,single set of methods,10,20,0.14366190436451595,0.365439093484415,0.19487000000000002,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_128,single set of methods,0,10,0.39,0.1522,0.05414,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_128,single set of methods,10,20,0.47567942003884034,0.08524590163934369,0.04038,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_129,single set of methods,0,10,0.15,0.3858,0.2091,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_129,single set of methods,10,20,0.3337812442004613,0.16455696202531572,0.09978000000000001,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_130,single set of methods,0,10,0.14,0.4542,0.24275,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_130,single set of methods,10,20,0.8479040240213069,0.07990314769975293,0.031230000000000004,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_131,single set of methods,0,10,0.13,0.3688,0.18952000000000002,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_131,single set of methods,10,20,0.08541170610447453,0.5276073619631912,0.26519,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_132,single set of methods,0,10,0.47,0.1029,0.04813,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_132,single set of methods,10,20,0.8876313941452345,0.05994550408719881,0.019379999999999998,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_133,single set of methods,0,10,0.11,0.2167,0.10136,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_133,single set of methods,10,20,0.164027455303438,0.25074626865671734,0.126,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_134,single set of methods,0,10,0.44,0.0748,0.0381,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_134,single set of methods,10,20,0.5952201840013323,0.0737100737100765,0.022549999999999997,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_135,single set of methods,10,20,0.2777518661732689,0.30569948186529106,0.14428,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_136,single set of methods,0,10,0.23,0.1704,0.07501999999999999,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_136,single set of methods,10,20,0.2787181887166135,0.15876777251184987,0.07431,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_137,single set of methods,0,10,0.34,0.2738,0.1474,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_137,single set of methods,10,20,0.6690386086377965,0.0980392156862756,0.036840000000000005,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_139,single set of methods,0,10,0.10295266396109869,0.6082089552238881,0.29556400000000005,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_139,single set of methods,10,20,0.21168992111662277,0.3796791443850229,0.17919,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_140,single set of methods,0,10,0.13,0.4169,0.20875,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_140,single set of methods,10,20,0.7707640437979687,0.07224334600759881,0.02913,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_141,single set of methods,0,10,0.1,0.6473,0.31323,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_141,single set of methods,10,20,0.06556509227386127,0.8287671232876577,0.42038,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_142,single set of methods,0,10,0.06,0.568,0.27392,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_142,single set of methods,10,20,0.05313756334259942,0.784090909090914,0.39354,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_143,single set of methods,0,10,0.16,0.1923,0.08328,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_143,single set of methods,10,20,0.19152902850329223,0.2525773195876343,0.12445,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_144,single set of methods,0,10,0.24,0.1572,0.06003,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_144,single set of methods,10,20,0.4910657640665395,0.10431654676259013,0.03606,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_145,single set of methods,0,10,0.09,0.4923,0.25107,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_145,single set of methods,10,20,0.34636296498806574,0.26890756302520086,0.12569,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_146,single set of methods,0,10,0.05,0.6640999999999999,0.3455,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_146,single set of methods,10,20,0.2832199692570088,0.17816091954022353,0.08379,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_147,single set of methods,0,10,0.36,0.12,0.04385,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_147,single set of methods,10,20,0.5511251361671673,0.08360128617363284,0.017929999999999998,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_148,single set of methods,0,10,0.61,0.08699999999999998,0.02562,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_148,single set of methods,10,20,0.7464982664248287,0.06111111111110694,0.023410000000000004,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_149,single set of methods,0,10,0.09,0.4444,0.21441,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_149,single set of methods,10,20,0.8804605622054505,0.07123287671231879,0.16688999999999998,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_150,single set of methods,0,10,0.2,0.2186,0.10565000000000001,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_150,single set of methods,10,20,0.6121206504486553,0.08579881656805646,0.23755,NA
