study_id,site_id,core_id,latitude,longitude,habitat,habitat_assignment_method,horizon_min,horizon_max,dry_bulk_density,fraction_organic_matter,fraction_carbon
CRMS_Database,CRMS0276,CRMS0276_2,29.621215,-89.947984,marsh,habitat determined from vegetation_class,0,100,0.155,0.41864999999999997,NA
CRMS_Database,CRMS0276,CRMS0276_3,29.621215,-89.947984,marsh,habitat determined from vegetation_class,0,100,0.10333333333333333,0.5884,NA
CRMS_Database,CRMS0282,CRMS0282_1,29.497827,-89.760476,marsh,habitat determined from vegetation_class,0,100,0.21333333333333332,0.33226666666666665,NA
CRMS_Database,CRMS0282,CRMS0282_2,29.497827,-89.760476,marsh,habitat determined from vegetation_class,0,100,0.08666666666666667,0.5258499999999999,NA
CRMS_Database,CRMS0282,CRMS0282_3,29.497827,-89.760476,marsh,habitat determined from vegetation_class,0,100,0.145,0.44136666666666663,NA
CRMS_Database,CRMS0287,CRMS0287_1,29.686537,-90.010486,marsh,habitat determined from vegetation_class,0,100,0.04833333333333333,0.8239833333333333,NA
CRMS_Database,CRMS0287,CRMS0287_2,29.686537,-90.010486,marsh,habitat determined from vegetation_class,0,100,0.07166666666666666,0.8292999999999999,NA
CRMS_Database,CRMS0287,CRMS0287_3,29.686537,-90.010486,marsh,habitat determined from vegetation_class,0,100,0.06833333333333333,0.8818999999999999,NA
CRMS_Database,CRMS0290,CRMS0290_1,29.483304,-91.041763,marsh,habitat determined from vegetation_class,0,100,0.05,0.8028166666666666,NA
CRMS_Database,CRMS0290,CRMS0290_2,29.483304,-91.041763,marsh,habitat determined from vegetation_class,0,100,0.03,0.6791,NA
CRMS_Database,CRMS0290,CRMS0290_3,29.483304,-91.041763,marsh,habitat determined from vegetation_class,0,100,0.08,0.8008,NA
CRMS_Database,CRMS0292,CRMS0292_1,29.142181,-90.229243,marsh,habitat determined from vegetation_class,0,100,0.37,0.19076666666666664,NA
CRMS_Database,CRMS0292,CRMS0292_2,29.142181,-90.229243,marsh,habitat determined from vegetation_class,0,100,0.33999999999999997,0.20036666666666664,NA
CRMS_Database,CRMS0292,CRMS0292_3,29.142181,-90.229243,marsh,habitat determined from vegetation_class,0,100,0.3683333333333333,0.22999999999999998,NA
CRMS_Database,CRMS0293,CRMS0293_1,29.243788,-91.19802,marsh,habitat determined from vegetation_class,0,100,0.42666666666666664,0.17038333333333333,NA
CRMS_Database,CRMS0293,CRMS0293_2,29.243788,-91.19802,marsh,habitat determined from vegetation_class,0,100,0.2733333333333333,0.27249999999999996,NA
CRMS_Database,CRMS0293,CRMS0293_3,29.243788,-91.19802,marsh,habitat determined from vegetation_class,0,100,0.3133333333333333,0.2167333333333333,NA
CRMS_Database,CRMS0294,CRMS0294_1,29.417983,-90.94801,marsh,habitat determined from vegetation_class,0,100,0.14833333333333332,0.3408833333333333,NA
CRMS_Database,CRMS0294,CRMS0294_2,29.417983,-90.94801,marsh,habitat determined from vegetation_class,0,100,0.15,0.38954999999999995,NA
CRMS_Database,CRMS0294,CRMS0294_3,29.417983,-90.94801,marsh,habitat determined from vegetation_class,0,100,0.13166666666666665,0.40825,NA
CRMS_Database,CRMS0296,CRMS0296_1,29.417983,-90.91676,marsh,habitat determined from vegetation_class,0,100,0.07166666666666667,0.8503666666666666,NA
CRMS_Database,CRMS0296,CRMS0296_2,29.417983,-90.91676,marsh,habitat determined from vegetation_class,0,100,0.07166666666666667,0.8153,NA
CRMS_Database,CRMS0296,CRMS0296_3,29.417983,-90.91676,marsh,habitat determined from vegetation_class,0,100,0.049999999999999996,0.8427499999999999,NA
CRMS_Database,CRMS0301,CRMS0301_1,29.505082,-91.229269,marsh,determined based on species presence,0,100,0.5533333333333333,0.15366666666666665,NA
CRMS_Database,CRMS0301,CRMS0301_2,29.505082,-91.229269,marsh,determined based on species presence,0,100,0.3733333333333333,0.23616666666666664,NA
CRMS_Database,CRMS0301,CRMS0301_3,29.505082,-91.229269,marsh,determined based on species presence,0,100,0.295,0.26466666666666666,NA
CRMS_Database,CRMS0302,CRMS0302_1,29.147828,-90.916995,marsh,habitat determined from vegetation_class,0,100,0.5333333333333333,0.09293333333333333,NA
CRMS_Database,CRMS0302,CRMS0302_2,29.147828,-90.916995,marsh,habitat determined from vegetation_class,0,100,0.5133333333333333,0.09763333333333332,NA
CRMS_Database,CRMS0302,CRMS0302_3,29.147828,-90.916995,marsh,habitat determined from vegetation_class,0,100,0.5216666666666666,0.09104999999999999,NA
CRMS_Database,CRMS0303,CRMS0303_1,29.243788,-91.073015,marsh,habitat determined from vegetation_class,0,100,0.48166666666666663,0.12029999999999999,NA
CRMS_Database,CRMS0303,CRMS0303_2,29.243788,-91.073015,marsh,habitat determined from vegetation_class,0,100,0.42,0.16516666666666666,NA
CRMS_Database,CRMS0303,CRMS0303_3,29.243788,-91.073015,marsh,habitat determined from vegetation_class,0,100,0.42666666666666664,0.1566,NA
CRMS_Database,CRMS0305,CRMS0305_1,29.388951,-91.198019,marsh,determined based on species presence,0,100,0.2733333333333333,0.23721666666666666,NA
CRMS_Database,CRMS0305,CRMS0305_2,29.388951,-91.198019,marsh,determined based on species presence,0,100,0.3383333333333333,0.20416666666666666,NA
CRMS_Database,CRMS0305,CRMS0305_3,29.388951,-91.198019,marsh,determined based on species presence,0,100,0.31999999999999995,0.20495,NA
CRMS_Database,CRMS0307,CRMS0307_1,29.251048,-90.823006,marsh,habitat determined from vegetation_class,0,100,0.2583333333333333,0.30596666666666666,NA
CRMS_Database,CRMS0307,CRMS0307_2,29.251048,-90.823006,marsh,habitat determined from vegetation_class,0,100,0.22833333333333333,0.3196,NA
CRMS_Database,CRMS0307,CRMS0307_3,29.251048,-90.823006,marsh,habitat determined from vegetation_class,0,100,0.2333333333333333,0.3018666666666666,NA
CRMS_Database,CRMS0309,CRMS0309_1,29.251045,-91.198019,marsh,habitat determined from vegetation_class,0,100,0.31,0.20475,NA
CRMS_Database,CRMS0309,CRMS0309_2,29.251045,-91.198019,marsh,habitat determined from vegetation_class,0,100,0.335,0.1657,NA
CRMS_Database,CRMS0309,CRMS0309_3,29.251045,-91.198019,marsh,habitat determined from vegetation_class,0,100,0.31666666666666665,0.18841666666666665,NA
CRMS_Database,CRMS0310,CRMS0310_1,29.294633,-90.29328,marsh,habitat determined from vegetation_class,0,100,0.21333333333333332,0.31645,NA
CRMS_Database,CRMS0310,CRMS0310_2,29.294633,-90.29328,marsh,habitat determined from vegetation_class,0,100,0.19,0.32156666666666667,NA
CRMS_Database,CRMS0310,CRMS0310_3,29.294633,-90.29328,marsh,habitat determined from vegetation_class,0,100,0.20166666666666666,0.3274333333333333,NA
CRMS_Database,CRMS0311,CRMS0311_1,29.21476,-90.791755,marsh,habitat determined from vegetation_class,0,100,0.27999999999999997,0.2972666666666667,NA
CRMS_Database,CRMS0311,CRMS0311_2,29.21476,-90.791755,marsh,habitat determined from vegetation_class,0,100,0.295,0.2825,NA
CRMS_Database,CRMS0311,CRMS0311_3,29.21476,-90.791755,marsh,habitat determined from vegetation_class,0,100,0.2783333333333333,0.2935833333333333,NA
CRMS_Database,CRMS0312,CRMS0312_1,29.505085,-90.385496,marsh,habitat determined from vegetation_class,0,100,0.06833333333333333,0.8622666666666666,NA
CRMS_Database,CRMS0312,CRMS0312_2,29.505085,-90.385496,marsh,habitat determined from vegetation_class,0,100,0.06,0.8020666666666666,NA
CRMS_Database,CRMS0312,CRMS0312_3,29.505085,-90.385496,marsh,habitat determined from vegetation_class,0,100,0.06499999999999999,0.8472833333333333,NA
CRMS_Database,CRMS0315,CRMS0315_1,29.403472,-90.573001,marsh,habitat determined from vegetation_class,0,100,0.265,0.26826666666666665,NA
CRMS_Database,CRMS0315,CRMS0315_2,29.403472,-90.573001,marsh,habitat determined from vegetation_class,0,100,0.22833333333333333,0.2771666666666667,NA
CRMS_Database,CRMS0315,CRMS0315_3,29.403472,-90.573001,marsh,habitat determined from vegetation_class,0,100,0.31166666666666665,0.23825,NA
CRMS_Database,CRMS0318,CRMS0318_1,29.294648,-90.325462,marsh,habitat determined from vegetation_class,0,100,0.22166666666666665,0.2512333333333333,NA
CRMS_Database,CRMS0318,CRMS0318_2,29.294648,-90.325462,marsh,habitat determined from vegetation_class,0,100,0.19166666666666665,0.2738833333333333,NA
CRMS_Database,CRMS0318,CRMS0318_3,29.294648,-90.325462,marsh,habitat determined from vegetation_class,0,100,0.24333333333333332,0.24256666666666665,NA
CRMS_Database,CRMS0319,CRMS0319_1,29.323665,-90.324705,marsh,habitat determined from vegetation_class,0,100,0.20166666666666666,0.27771666666666667,NA
CRMS_Database,CRMS0319,CRMS0319_2,29.323665,-90.324705,marsh,habitat determined from vegetation_class,0,100,0.21333333333333332,0.293,NA
CRMS_Database,CRMS0319,CRMS0319_3,29.323665,-90.324705,marsh,habitat determined from vegetation_class,0,100,0.22666666666666666,0.22741666666666666,NA
CRMS_Database,CRMS0322,CRMS0322_1,29.243788,-91.104536,marsh,habitat determined from vegetation_class,0,100,0.24,0.2738,NA
CRMS_Database,CRMS0322,CRMS0322_2,29.243788,-91.104536,marsh,habitat determined from vegetation_class,0,100,0.25666666666666665,0.30696666666666667,NA
CRMS_Database,CRMS0322,CRMS0322_3,29.243788,-91.104536,marsh,habitat determined from vegetation_class,0,100,0.22499999999999998,0.34356666666666663,NA
CRMS_Database,CRMS0326,CRMS0326_1,29.272819,-91.073015,marsh,habitat determined from vegetation_class,0,100,0.35333333333333333,0.22936666666666666,NA
CRMS_Database,CRMS0326,CRMS0326_2,29.272819,-91.073015,marsh,habitat determined from vegetation_class,0,100,0.3533333333333333,0.19653333333333334,NA
CRMS_Database,CRMS0326,CRMS0326_3,29.272819,-91.073015,marsh,habitat determined from vegetation_class,0,100,0.285,0.28225,NA
CRMS_Database,CRMS0327,CRMS0327_1,29.447016,-91.073014,marsh,habitat determined from vegetation_class,0,100,0.12333333333333334,0.41974999999999996,NA
CRMS_Database,CRMS0327,CRMS0327_2,29.447016,-91.073014,marsh,habitat determined from vegetation_class,0,100,0.11666666666666667,0.46896666666666664,NA
CRMS_Database,CRMS0327,CRMS0327_3,29.447016,-91.073014,marsh,habitat determined from vegetation_class,0,100,0.15833333333333333,0.30571666666666664,NA
CRMS_Database,CRMS0329,CRMS0329_1,29.483305,-91.104265,marsh,habitat determined from vegetation_class,0,100,0.10400000000000001,0.39784,NA
CRMS_Database,CRMS0329,CRMS0329_2,29.483305,-91.104265,marsh,habitat determined from vegetation_class,0,100,0.075,0.38654999999999995,NA
CRMS_Database,CRMS0329,CRMS0329_3,29.483305,-91.104265,marsh,habitat determined from vegetation_class,0,100,0.07833333333333332,0.37884999999999996,NA
CRMS_Database,CRMS0332,CRMS0332_1,29.301854,-91.041763,marsh,habitat determined from vegetation_class,0,100,0.5983333333333333,0.10516666666666666,NA
CRMS_Database,CRMS0332,CRMS0332_2,29.301854,-91.041763,marsh,habitat determined from vegetation_class,0,100,0.695,0.07543333333333332,NA
CRMS_Database,CRMS0332,CRMS0332_3,29.301854,-91.041763,marsh,habitat determined from vegetation_class,0,100,0.6316666666666666,0.08764999999999999,NA
CRMS_Database,CRMS0335,CRMS0335_1,29.272863,-90.387717,marsh,habitat determined from vegetation_class,0,100,0.345,0.16998333333333332,NA
CRMS_Database,CRMS0335,CRMS0335_2,29.272863,-90.387717,marsh,habitat determined from vegetation_class,0,100,0.33999999999999997,0.1767,NA
CRMS_Database,CRMS0335,CRMS0335_3,29.272863,-90.387717,marsh,habitat determined from vegetation_class,0,100,0.3516666666666666,0.16516666666666666,NA
CRMS_Database,CRMS0336,CRMS0336_1,29.323648,-90.386423,marsh,habitat determined from vegetation_class,0,100,0.38666666666666666,0.22876666666666665,NA
CRMS_Database,CRMS0336,CRMS0336_2,29.323648,-90.386423,marsh,habitat determined from vegetation_class,0,100,0.31666666666666665,0.2547333333333333,NA
CRMS_Database,CRMS0336,CRMS0336_3,29.323648,-90.386423,marsh,habitat determined from vegetation_class,0,100,0.28833333333333333,0.25751666666666667,NA
CRMS_Database,CRMS0337,CRMS0337_1,29.309147,-90.355932,marsh,habitat determined from vegetation_class,0,100,0.285,0.19949999999999998,NA
CRMS_Database,CRMS0337,CRMS0337_2,29.309147,-90.355932,marsh,habitat determined from vegetation_class,0,100,0.285,0.16818333333333335,NA
CRMS_Database,CRMS0337,CRMS0337_3,29.309147,-90.355932,marsh,habitat determined from vegetation_class,0,100,0.365,0.15673333333333334,NA
CRMS_Database,CRMS0338,CRMS0338_1,29.330913,-90.418213,marsh,habitat determined from vegetation_class,0,100,0.21833333333333332,0.29721666666666663,NA
CRMS_Database,CRMS0338,CRMS0338_2,29.330913,-90.418213,marsh,habitat determined from vegetation_class,0,100,0.23666666666666666,0.25661666666666666,NA
CRMS_Database,CRMS0338,CRMS0338_3,29.330913,-90.418213,marsh,habitat determined from vegetation_class,0,100,0.24999999999999997,0.28003333333333336,NA
CRMS_Database,CRMS0341,CRMS0341_1,29.30914,-90.512264,marsh,habitat determined from vegetation_class,0,100,0.4116666666666666,0.15675,NA
CRMS_Database,CRMS0341,CRMS0341_2,29.30914,-90.512264,marsh,habitat determined from vegetation_class,0,100,0.4016666666666666,0.15744999999999998,NA
CRMS_Database,CRMS0341,CRMS0341_3,29.30914,-90.512264,marsh,habitat determined from vegetation_class,0,100,0.4583333333333333,0.15573333333333333,NA
CRMS_Database,CRMS0345,CRMS0345_1,29.171218,-90.761293,marsh,habitat determined from vegetation_class,0,100,0.42499999999999993,0.1515,NA
CRMS_Database,CRMS0345,CRMS0345_2,29.171218,-90.761293,marsh,habitat determined from vegetation_class,0,100,0.5183333333333333,0.13574999999999998,NA
CRMS_Database,CRMS0345,CRMS0345_3,29.171218,-90.761293,marsh,habitat determined from vegetation_class,0,100,0.415,0.14646666666666666,NA
CRMS_Database,CRMS0347,CRMS0347_1,29.163966,-90.699625,marsh,habitat determined from vegetation_class,0,100,0.48166666666666663,0.12841666666666665,NA
CRMS_Database,CRMS0347,CRMS0347_2,29.163966,-90.699625,marsh,habitat determined from vegetation_class,0,100,0.42166666666666663,0.14246666666666666,NA
CRMS_Database,CRMS0347,CRMS0347_3,29.163966,-90.699625,marsh,habitat determined from vegetation_class,0,100,0.46499999999999997,0.13638333333333333,NA
CRMS_Database,CRMS0354,CRMS0354_1,29.330885,-91.010512,marsh,habitat determined from vegetation_class,0,100,0.155,0.37401666666666666,NA
CRMS_Database,CRMS0354,CRMS0354_2,29.330885,-91.010512,marsh,habitat determined from vegetation_class,0,100,0.19833333333333333,0.3288833333333333,NA
CRMS_Database,CRMS0354,CRMS0354_3,29.330885,-91.010512,marsh,habitat determined from vegetation_class,0,100,0.2383333333333333,0.29164999999999996,NA
CRMS_Database,CRMS0355,CRMS0355_1,29.296625,-90.541487,marsh,habitat determined from vegetation_class,0,100,0.2833333333333333,0.2083833333333333,NA
CRMS_Database,CRMS0355,CRMS0355_2,29.296625,-90.541487,marsh,habitat determined from vegetation_class,0,100,0.29833333333333334,0.20673333333333332,NA
CRMS_Database,CRMS0355,CRMS0355_3,29.296625,-90.541487,marsh,habitat determined from vegetation_class,0,100,0.29666666666666663,0.21028333333333332,NA
CRMS_Database,CRMS0369,CRMS0369_1,29.294598,-90.698003,marsh,habitat determined from vegetation_class,0,100,0.2866666666666667,0.26176666666666665,NA
CRMS_Database,CRMS0369,CRMS0369_2,29.294598,-90.698003,marsh,habitat determined from vegetation_class,0,100,0.33499999999999996,0.23619999999999997,NA
CRMS_Database,CRMS0369,CRMS0369_3,29.294598,-90.698003,marsh,habitat determined from vegetation_class,0,100,0.31499999999999995,0.25079999999999997,NA
CRMS_Database,CRMS0371,CRMS0371_1,29.42524,-91.073014,marsh,habitat determined from vegetation_class,0,100,0.17166666666666666,0.3646333333333333,NA
CRMS_Database,CRMS0371,CRMS0371_2,29.42524,-91.073014,marsh,habitat determined from vegetation_class,0,100,0.17833333333333332,0.41301666666666664,NA
CRMS_Database,CRMS0371,CRMS0371_3,29.42524,-91.073014,marsh,habitat determined from vegetation_class,0,100,0.19,0.3217833333333333,NA
CRMS_Database,CRMS0374,CRMS0374_1,29.1567,-90.792999,marsh,habitat determined from vegetation_class,0,100,0.32999999999999996,0.22496666666666665,NA
CRMS_Database,CRMS0374,CRMS0374_2,29.1567,-90.792999,marsh,habitat determined from vegetation_class,0,100,0.31166666666666665,0.23768333333333333,NA
CRMS_Database,CRMS0374,CRMS0374_3,29.1567,-90.792999,marsh,habitat determined from vegetation_class,0,100,0.33499999999999996,0.2266333333333333,NA
CRMS_Database,CRMS0376,CRMS0376_1,29.127669,-90.856674,marsh,habitat determined from vegetation_class,0,100,0.45499999999999996,0.10888333333333333,NA
CRMS_Database,CRMS0376,CRMS0376_2,29.127669,-90.856674,marsh,habitat determined from vegetation_class,0,100,0.495,0.10665,NA
CRMS_Database,CRMS0376,CRMS0376_3,29.127669,-90.856674,marsh,habitat determined from vegetation_class,0,100,0.4716666666666667,0.10498333333333332,NA
CRMS_Database,CRMS0377,CRMS0377_1,29.229272,-91.010792,marsh,habitat determined from vegetation_class,0,100,0.415,0.17168333333333333,NA
CRMS_Database,CRMS0377,CRMS0377_2,29.229272,-91.010792,marsh,habitat determined from vegetation_class,0,100,0.5149999999999999,0.15305,NA
CRMS_Database,CRMS0377,CRMS0377_3,29.229272,-91.010792,marsh,habitat determined from vegetation_class,0,100,0.5183333333333333,0.15863333333333332,NA
CRMS_Database,CRMS0381,CRMS0381_1,29.447019,-90.854257,marsh,habitat determined from vegetation_class,0,100,0.1,0.7478666666666667,NA
CRMS_Database,CRMS0381,CRMS0381_2,29.447019,-90.854257,marsh,habitat determined from vegetation_class,0,100,0.06,0.8169833333333333,NA
CRMS_Database,CRMS0381,CRMS0381_3,29.447019,-90.854257,marsh,habitat determined from vegetation_class,0,100,0.1,0.6705833333333333,NA
CRMS_Database,CRMS0382,CRMS0382_1,29.432502,-90.854257,marsh,habitat determined from vegetation_class,0,100,0.06833333333333333,0.7420333333333333,NA
CRMS_Database,CRMS0382,CRMS0382_2,29.432502,-90.854257,marsh,habitat determined from vegetation_class,0,100,0.05666666666666667,0.7413333333333333,NA
CRMS_Database,CRMS0382,CRMS0382_3,29.432502,-90.854257,marsh,habitat determined from vegetation_class,0,100,0.06999999999999999,0.72245,NA
CRMS_Database,CRMS0383,CRMS0383_1,29.207497,-90.948878,marsh,habitat determined from vegetation_class,0,100,0.4033333333333333,0.12948333333333334,NA
CRMS_Database,CRMS0383,CRMS0383_2,29.207497,-90.948878,marsh,habitat determined from vegetation_class,0,100,0.43166666666666664,0.1445833333333333,NA
CRMS_Database,CRMS0383,CRMS0383_3,29.207497,-90.948878,marsh,habitat determined from vegetation_class,0,100,0.36666666666666664,0.16228333333333333,NA
CRMS_Database,CRMS0385,CRMS0385_1,29.410728,-90.604251,marsh,habitat determined from vegetation_class,0,100,0.2583333333333333,0.3895833333333333,NA
CRMS_Database,CRMS0385,CRMS0385_2,29.410728,-90.604251,marsh,habitat determined from vegetation_class,0,100,0.38,0.37911666666666666,NA
CRMS_Database,CRMS0385,CRMS0385_3,29.410728,-90.604251,marsh,habitat determined from vegetation_class,0,100,0.17833333333333332,0.5156499999999999,NA
CRMS_Database,CRMS0386,CRMS0386_1,29.432504,-90.354245,marsh,habitat determined from vegetation_class,0,100,0.12833333333333333,0.5739833333333333,NA
CRMS_Database,CRMS0386,CRMS0386_2,29.432504,-90.354245,marsh,habitat determined from vegetation_class,0,100,0.13999999999999999,0.55418333333333325,NA
CRMS_Database,CRMS0386,CRMS0386_3,29.432504,-90.354245,marsh,habitat determined from vegetation_class,0,100,0.12166666666666666,0.5659166666666666,NA
CRMS_Database,CRMS0387,CRMS0387_1,29.410729,-90.322994,marsh,habitat determined from vegetation_class,0,100,0.10666666666666666,0.50115,NA
CRMS_Database,CRMS0387,CRMS0387_2,29.410729,-90.322994,marsh,habitat determined from vegetation_class,0,100,0.11499999999999999,0.5382166666666667,NA
CRMS_Database,CRMS0387,CRMS0387_3,29.410729,-90.322994,marsh,habitat determined from vegetation_class,0,100,0.11499999999999999,0.53035,NA
CRMS_Database,CRMS0390,CRMS0390_1,29.468792,-90.666753,marsh,habitat determined from vegetation_class,0,100,0.12,0.5159,NA
CRMS_Database,CRMS0390,CRMS0390_2,29.468792,-90.666753,marsh,habitat determined from vegetation_class,0,100,0.12,0.4693,NA
CRMS_Database,CRMS0390,CRMS0390_3,29.468792,-90.666753,marsh,habitat determined from vegetation_class,0,100,0.07,0.5041,NA
CRMS_Database,CRMS0392,CRMS0392_1,29.454277,-90.666753,marsh,habitat determined from vegetation_class,0,100,0.11333333333333333,0.6542666666666667,NA
CRMS_Database,CRMS0392,CRMS0392_2,29.454277,-90.666753,marsh,habitat determined from vegetation_class,0,100,0.12,0.6436666666666666,NA
CRMS_Database,CRMS0392,CRMS0392_3,29.454277,-90.666753,marsh,habitat determined from vegetation_class,0,100,0.11833333333333332,0.62425,NA
CRMS_Database,CRMS0394,CRMS0394_1,29.359919,-90.854257,marsh,habitat determined from vegetation_class,0,100,0.20166666666666666,0.41814999999999997,NA
CRMS_Database,CRMS0394,CRMS0394_2,29.359919,-90.854257,marsh,habitat determined from vegetation_class,0,100,0.17666666666666667,0.43674999999999997,NA
CRMS_Database,CRMS0394,CRMS0394_3,29.359919,-90.854257,marsh,habitat determined from vegetation_class,0,100,0.19166666666666665,0.43126666666666663,NA
CRMS_Database,CRMS0395,CRMS0395_1,29.359918,-90.885508,marsh,habitat determined from vegetation_class,0,100,0.185,0.34358333333333335,NA
CRMS_Database,CRMS0395,CRMS0395_2,29.359918,-90.885508,marsh,habitat determined from vegetation_class,0,100,0.14333333333333334,0.44261666666666666,NA
CRMS_Database,CRMS0395,CRMS0395_3,29.359918,-90.885508,marsh,habitat determined from vegetation_class,0,100,0.225,0.3285333333333333,NA
CRMS_Database,CRMS0396,CRMS0396_1,29.345401,-90.885508,marsh,habitat determined from vegetation_class,0,100,0.32999999999999996,0.23893333333333333,NA
CRMS_Database,CRMS0396,CRMS0396_2,29.345401,-90.885508,marsh,habitat determined from vegetation_class,0,100,0.18,0.3609166666666666,NA
CRMS_Database,CRMS0396,CRMS0396_3,29.345401,-90.885508,marsh,habitat determined from vegetation_class,0,100,0.195,0.3325833333333333,NA
CRMS_Database,CRMS0397,CRMS0397_1,29.352665,-90.260493,marsh,habitat determined from vegetation_class,0,100,0.13333333333333333,0.48075,NA
CRMS_Database,CRMS0397,CRMS0397_2,29.352665,-90.260493,marsh,habitat determined from vegetation_class,0,100,0.11666666666666667,0.5792333333333333,NA
CRMS_Database,CRMS0397,CRMS0397_3,29.352665,-90.260493,marsh,habitat determined from vegetation_class,0,100,0.13666666666666666,0.4390166666666666,NA
CRMS_Database,CRMS0398,CRMS0398_1,29.388952,-90.916759,marsh,habitat determined from vegetation_class,0,100,0.3083333333333333,0.22496666666666665,NA
CRMS_Database,CRMS0398,CRMS0398_2,29.388952,-90.916759,marsh,habitat determined from vegetation_class,0,100,0.245,0.2632333333333333,NA
CRMS_Database,CRMS0398,CRMS0398_3,29.388952,-90.916759,marsh,habitat determined from vegetation_class,0,100,0.2683333333333333,0.2604,NA
CRMS_Database,CRMS0399,CRMS0399_1,29.301853,-91.104266,marsh,habitat determined from vegetation_class,0,100,0.26166666666666666,0.22946666666666665,NA
CRMS_Database,CRMS0399,CRMS0399_2,29.301853,-91.104266,marsh,habitat determined from vegetation_class,0,100,0.23833333333333334,0.23501666666666665,NA
CRMS_Database,CRMS0399,CRMS0399_3,29.301853,-91.104266,marsh,habitat determined from vegetation_class,0,100,0.245,0.20934999999999998,NA
CRMS_Database,CRMS0400,CRMS0400_1,29.490568,-90.510499,marsh,habitat determined from vegetation_class,0,100,0.09,0.6227166666666667,NA
CRMS_Database,CRMS0400,CRMS0400_2,29.490568,-90.510499,marsh,habitat determined from vegetation_class,0,100,0.09,0.5439833333333333,NA
CRMS_Database,CRMS0400,CRMS0400_3,29.490568,-90.510499,marsh,habitat determined from vegetation_class,0,100,0.08833333333333333,0.5983666666666666,NA
CRMS_Database,CRMS0409,CRMS0409_1,29.476048,-90.916759,marsh,habitat determined from vegetation_class,0,100,0.19,0.3116,NA
CRMS_Database,CRMS0409,CRMS0409_2,29.476048,-90.916759,marsh,habitat determined from vegetation_class,0,100,0.1433333333333333,0.40029999999999993,NA
CRMS_Database,CRMS0409,CRMS0409_3,29.476048,-90.916759,marsh,habitat determined from vegetation_class,0,100,0.09833333333333333,0.5479666666666666,NA
CRMS_Database,CRMS0411,CRMS0411_1,29.497822,-90.94801,marsh,habitat determined from vegetation_class,0,100,0.075,0.6388666666666667,NA
CRMS_Database,CRMS0411,CRMS0411_2,29.497822,-90.94801,marsh,habitat determined from vegetation_class,0,100,0.09999999999999999,0.5587666666666666,NA
CRMS_Database,CRMS0411,CRMS0411_3,29.497822,-90.94801,marsh,habitat determined from vegetation_class,0,100,0.09333333333333332,0.5802666666666666,NA
CRMS_Database,CRMS0416,CRMS0416_1,29.476054,-90.479248,marsh,habitat determined from vegetation_class,0,100,0.09833333333333333,0.6224999999999999,NA
CRMS_Database,CRMS0416,CRMS0416_2,29.476054,-90.479248,marsh,habitat determined from vegetation_class,0,100,0.14500000000000002,0.5077833333333333,NA
CRMS_Database,CRMS0416,CRMS0416_3,29.476054,-90.479248,marsh,habitat determined from vegetation_class,0,100,0.135,0.5690833333333333,NA
CRMS_Database,CRMS0421,CRMS0421_1,29.171219,-90.824389,marsh,habitat determined from vegetation_class,0,100,0.415,0.15161666666666665,NA
CRMS_Database,CRMS0421,CRMS0421_2,29.171219,-90.824389,marsh,habitat determined from vegetation_class,0,100,0.35333333333333333,0.16268333333333332,NA
CRMS_Database,CRMS0421,CRMS0421_3,29.171219,-90.824389,marsh,habitat determined from vegetation_class,0,100,0.415,0.16623333333333334,NA
CRMS_Database,CRMS0434,CRMS0434_1,29.323631,-90.729254,marsh,habitat determined from vegetation_class,0,100,0.29333333333333333,0.22166666666666665,NA
CRMS_Database,CRMS0434,CRMS0434_2,29.323631,-90.729254,marsh,habitat determined from vegetation_class,0,100,0.33999999999999997,0.18476666666666666,NA
CRMS_Database,CRMS0434,CRMS0434_3,29.323631,-90.729254,marsh,habitat determined from vegetation_class,0,100,0.3516666666666666,0.16599999999999998,NA
CRMS_Database,CRMS0461,CRMS0461_1,29.584919,-91.323021,marsh,determined based on species presence,0,100,0.42166666666666663,0.11754999999999999,NA
CRMS_Database,CRMS0461,CRMS0461_2,29.584919,-91.323021,marsh,determined based on species presence,0,100,0.505,0.09758333333333333,NA
CRMS_Database,CRMS0461,CRMS0461_3,29.584919,-91.323021,marsh,determined based on species presence,0,100,0.4483333333333333,0.12763333333333332,NA
CRMS_Database,CRMS0463,CRMS0463_1,29.490566,-91.323022,marsh,determined based on species presence,0,100,0.345,0.15084999999999998,NA
CRMS_Database,CRMS0463,CRMS0463_2,29.490566,-91.323022,marsh,determined based on species presence,0,100,0.21999999999999997,0.18885,NA
CRMS_Database,CRMS0463,CRMS0463_3,29.490566,-91.323022,marsh,determined based on species presence,0,100,0.2683333333333333,0.16765,NA
CRMS_Database,CRMS0464,CRMS0464_1,29.519596,-91.385523,marsh,habitat determined from vegetation_class,0,100,0.4083333333333333,0.14033333333333334,NA
CRMS_Database,CRMS0464,CRMS0464_2,29.519596,-91.385523,marsh,habitat determined from vegetation_class,0,100,0.43166666666666664,0.16868333333333332,NA
CRMS_Database,CRMS0464,CRMS0464_3,29.519596,-91.385523,marsh,habitat determined from vegetation_class,0,100,0.5233333333333333,0.10841666666666666,NA
CRMS_Database,CRMS0465,CRMS0465_1,29.541374,-91.385523,marsh,habitat determined from vegetation_class,0,100,0.5383333333333333,0.09573333333333334,NA
