study_id,site_id,core_id,year,month,day,core_notes,latitude,longitude,position_method,position_notes,salinity_class,salinity_method,salinity_notes,vegetation_class,vegetation_method,vegetation_notes,habitat,inundation_class,inundation_method,inundation_notes,core_length_flag
Vincent_and_Dionne_2023,Webhannet,Webhannet80,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.31769943237305,-70.572540283203125,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Webhannet,Webhannet81,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.31769943237305,-70.572540283203125,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Webhannet,Webhannet82,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.31769943237305,-70.572540283203125,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Webhannet,Webhannet83,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.31769943237305,-70.572540283203125,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Webhannet,Webhannet84,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.31769943237305,-70.572540283203125,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Webhannet,Webhannet85,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.31769943237305,-70.572540283203125,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Webhannet,Webhannet86,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.31769943237305,-70.572540283203125,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Webhannet,Webhannet87,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.31769943237305,-70.572540283203125,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Webhannet,Webhannet88,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.31769943237305,-70.572540283203125,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Webhannet,Webhannet89,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.31769943237305,-70.572540283203125,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Webhannet,Webhannet90,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.31769943237305,-70.572540283203125,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Webhannet,Webhannet91,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.31769943237305,-70.572540283203125,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Webhannet,Webhannet92,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.31769943237305,-70.572540283203125,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Webhannet,Webhannet93,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.31769943237305,-70.572540283203125,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Webhannet,Webhannet94,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.31769943237305,-70.572540283203125,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Webhannet,Webhannet95,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.31769943237305,-70.572540283203125,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Webhannet,Webhannet96,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.31769943237305,-70.572540283203125,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Webhannet,Webhannet97,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.31769943237305,-70.572540283203125,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Webhannet,Webhannet98,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.31769943237305,-70.572540283203125,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Webhannet,Webhannet99,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.31769943237305,-70.572540283203125,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Webhannet,Webhannet100,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.31769943237305,-70.572540283203125,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Drakes Island,Drakes Island1,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.330387115478516,-70.55243682861328,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Drakes Island,Drakes Island2,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.330387115478516,-70.55243682861328,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Drakes Island,Drakes Island3,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.330387115478516,-70.55243682861328,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Drakes Island,Drakes Island4,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.330387115478516,-70.55243682861328,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Drakes Island,Drakes Island5,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.330387115478516,-70.55243682861328,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Drakes Island,Drakes Island6,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.330387115478516,-70.55243682861328,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Drakes Island,Drakes Island7,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.330387115478516,-70.55243682861328,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Drakes Island,Drakes Island8,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.330387115478516,-70.55243682861328,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Drakes Island,Drakes Island9,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.330387115478516,-70.55243682861328,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Drakes Island,Drakes Island10,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.330387115478516,-70.55243682861328,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Drakes Island,Drakes Island11,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.330387115478516,-70.55243682861328,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Drakes Island,Drakes Island12,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.330387115478516,-70.55243682861328,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Drakes Island,Drakes Island13,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.330387115478516,-70.55243682861328,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Drakes Island,Drakes Island14,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.330387115478516,-70.55243682861328,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Drakes Island,Drakes Island15,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.330387115478516,-70.55243682861328,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
