study_id,site_id,core_id,year,month,day,core_notes,latitude,longitude,position_accuracy,position_method,position_notes,elevation,elevation_datum,elevation_accuracy,elevation_method,elevation_notes,salinity_class,salinity_method,salinity_notes,vegetation_class,vegetation_method,vegetation_notes,inundation_class,inundation_method,inundation_notes,core_length_flag,country,admin_division,habitat,stocks_qual_code,dates_qual_code,elevation_qual_code,max_depth
CRMS_Database,CRMS2418,CRMS2418_2,NA,NA,NA,NA,29.875258,-93.166816,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,oligohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS2418,CRMS2418_3,NA,NA,NA,NA,29.875258,-93.166816,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,oligohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS6301,CRMS6301_1,NA,NA,NA,NA,29.96036,-93.40959,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,oligohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS6301,CRMS6301_2,NA,NA,NA,NA,29.96036,-93.40959,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,oligohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS6301,CRMS6301_3,NA,NA,NA,NA,29.96036,-93.40959,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,oligohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0498,CRMS0498_1,NA,NA,NA,NA,29.497825,-91.854284,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,oligohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0498,CRMS0498_2,NA,NA,NA,NA,29.497825,-91.854284,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,oligohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0498,CRMS0498_3,NA,NA,NA,NA,29.497825,-91.854284,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,oligohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0499,CRMS0499_1,NA,NA,NA,NA,29.570406,-91.854284,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,oligohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0499,CRMS0499_2,NA,NA,NA,NA,29.570406,-91.854284,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,oligohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0499,CRMS0499_3,NA,NA,NA,NA,29.570406,-91.854284,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,oligohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0504,CRMS0504_1,NA,NA,NA,NA,29.534116,-91.885535,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,oligohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0504,CRMS0504_2,NA,NA,NA,NA,29.534116,-91.885535,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,oligohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0504,CRMS0504_3,NA,NA,NA,NA,29.534116,-91.885535,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,oligohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0511,CRMS0511_1,NA,NA,NA,NA,29.889762,-91.979286,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,oligohaline,NA,NA,NA,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0511,CRMS0511_2,NA,NA,NA,NA,29.889762,-91.979286,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,oligohaline,NA,NA,NA,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0511,CRMS0511_3,NA,NA,NA,NA,29.889762,-91.979286,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,oligohaline,NA,NA,NA,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0514,CRMS0514_1,NA,NA,NA,NA,29.853473,-91.823032,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,mesohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0514,CRMS0514_2,NA,NA,NA,NA,29.853473,-91.823032,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,mesohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0514,CRMS0514_3,NA,NA,NA,NA,29.853473,-91.823032,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,mesohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0520,CRMS0520_1,NA,NA,NA,NA,29.584921,-91.885535,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,mesohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0520,CRMS0520_2,NA,NA,NA,NA,29.584921,-91.885535,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,mesohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0520,CRMS0520_3,NA,NA,NA,NA,29.584921,-91.885535,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,mesohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0522,CRMS0522_1,NA,NA,NA,NA,29.497823,-91.823033,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,mesohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0522,CRMS0522_2,NA,NA,NA,NA,29.497823,-91.823033,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,mesohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0522,CRMS0522_3,NA,NA,NA,NA,29.497823,-91.823033,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,mesohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0523,CRMS0523_1,NA,NA,NA,NA,29.577665,-91.823033,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,mesohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0523,CRMS0523_2,NA,NA,NA,NA,29.577665,-91.823033,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,mesohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0523,CRMS0523_3,NA,NA,NA,NA,29.577665,-91.823033,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,mesohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0524,CRMS0524_1,NA,NA,NA,NA,29.548632,-91.823033,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,mesohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0524,CRMS0524_2,NA,NA,NA,NA,29.548632,-91.823033,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,mesohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0524,CRMS0524_3,NA,NA,NA,NA,29.548632,-91.823033,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,mesohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Louisiana,marsh,C2,NA,NA,16
CRMS_Database,CRMS0529,CRMS0529_1,NA,NA,NA,NA,29.599438,-91.916786,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,mesohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0529,CRMS0529_2,NA,NA,NA,NA,29.599438,-91.916786,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,mesohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0529,CRMS0529_3,NA,NA,NA,NA,29.599438,-91.916786,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,mesohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0530,CRMS0530_1,NA,NA,NA,NA,29.577665,-92.010539,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,mesohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0530,CRMS0530_2,NA,NA,NA,NA,29.577665,-92.010539,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,mesohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0530,CRMS0530_3,NA,NA,NA,NA,29.577665,-92.010539,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,mesohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0531,CRMS0531_1,NA,NA,NA,NA,29.853473,-91.948036,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,mesohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Louisiana,marsh,C2,NA,NA,16
CRMS_Database,CRMS0531,CRMS0531_2,NA,NA,NA,NA,29.853473,-91.948036,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,mesohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Louisiana,marsh,C2,NA,NA,16
CRMS_Database,CRMS0531,CRMS0531_3,NA,NA,NA,NA,29.853473,-91.948036,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,mesohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Louisiana,marsh,C2,NA,NA,16
CRMS_Database,CRMS0532,CRMS0532_1,NA,NA,NA,NA,29.82444,-91.948035,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,mesohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0532,CRMS0532_2,NA,NA,NA,NA,29.82444,-91.948035,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,mesohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0532,CRMS0532_3,NA,NA,NA,NA,29.82444,-91.948035,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,mesohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0549,CRMS0549_1,NA,NA,NA,NA,29.831698,-91.854284,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,mesohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0549,CRMS0549_2,NA,NA,NA,NA,29.831698,-91.854284,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,mesohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0549,CRMS0549_3,NA,NA,NA,NA,29.831698,-91.854284,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,mesohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0220,CRMS0220_1,NA,NA,NA,NA,29.563149,-90.07299,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,oligohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0220,CRMS0220_2,NA,NA,NA,NA,29.563149,-90.07299,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,oligohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0220,CRMS0220_3,NA,NA,NA,NA,29.563149,-90.07299,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,oligohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0225,CRMS0225_1,NA,NA,NA,NA,29.563149,-90.010486,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,mesohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0225,CRMS0225_2,NA,NA,NA,NA,29.563149,-90.010486,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,mesohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0225,CRMS0225_3,NA,NA,NA,NA,29.563149,-90.010486,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,mesohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0232,CRMS0232_1,NA,NA,NA,NA,29.497825,-90.010486,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,polyhaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0232,CRMS0232_2,NA,NA,NA,NA,29.497825,-90.010486,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,polyhaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0232,CRMS0232_3,NA,NA,NA,NA,29.497825,-90.010486,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,polyhaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0248,CRMS0248_1,NA,NA,NA,NA,29.599439,-90.072988,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,oligohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0248,CRMS0248_2,NA,NA,NA,NA,29.599439,-90.072988,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,oligohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0248,CRMS0248_3,NA,NA,NA,NA,29.599439,-90.072988,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,oligohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0251,CRMS0251_1,NA,NA,NA,NA,29.519599,-90.010487,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,mesohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0251,CRMS0251_2,NA,NA,NA,NA,29.519599,-90.010487,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,mesohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0251,CRMS0251_3,NA,NA,NA,NA,29.519599,-90.010487,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,mesohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0253,CRMS0253_1,NA,NA,NA,NA,29.555893,-90.072988,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,oligohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0253,CRMS0253_2,NA,NA,NA,NA,29.555893,-90.072988,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,oligohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0253,CRMS0253_3,NA,NA,NA,NA,29.555893,-90.072988,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,oligohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0261,CRMS0261_1,NA,NA,NA,NA,29.59944,-90.104238,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,oligohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0261,CRMS0261_2,NA,NA,NA,NA,29.59944,-90.104238,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,oligohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0261,CRMS0261_3,NA,NA,NA,NA,29.59944,-90.104238,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,oligohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS3565,CRMS3565_1,NA,NA,NA,NA,29.497826,-90.104239,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,mesohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS3565,CRMS3565_2,NA,NA,NA,NA,29.497826,-90.104239,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,mesohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS3565,CRMS3565_3,NA,NA,NA,NA,29.497826,-90.104239,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,mesohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS3985,CRMS3985_1,NA,NA,NA,NA,29.717501,-90.149008,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,oligohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS3985,CRMS3985_2,NA,NA,NA,NA,29.717501,-90.149008,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,oligohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS3985,CRMS3985_3,NA,NA,NA,NA,29.717501,-90.149008,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,oligohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS4103,CRMS4103_1,NA,NA,NA,NA,29.657504,-90.041736,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,oligohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS4103,CRMS4103_2,NA,NA,NA,NA,29.657504,-90.041736,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,oligohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS4103,CRMS4103_3,NA,NA,NA,NA,29.657504,-90.041736,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,oligohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS4218,CRMS4218_1,NA,NA,NA,NA,29.563149,-90.16674,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,oligohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS4218,CRMS4218_2,NA,NA,NA,NA,29.563149,-90.16674,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,oligohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS4218,CRMS4218_3,NA,NA,NA,NA,29.563149,-90.16674,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,oligohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS4245,CRMS4245_1,NA,NA,NA,NA,29.67202,-90.135489,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,oligohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS4245,CRMS4245_2,NA,NA,NA,NA,29.67202,-90.135489,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,oligohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS4245,CRMS4245_3,NA,NA,NA,NA,29.67202,-90.135489,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,oligohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS4690,CRMS4690_1,NA,NA,NA,NA,29.497825,-90.04174,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,mesohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Louisiana,marsh,C2,NA,NA,24
