study_id,site_id,core_id,core_latitude,core_longitude,core_position_notes,core_elevation,salinity_class,vegetation_class,inundation_class,core_length_flag,core_date,core_notes,core_elevation_datum,core_position_accuracy,vegetation_notes,core_position_method,core_elevation_method,aboveground_stem_length,aboveground_mass
Piazza_et_al_2011,Terrebonne,CRMS0312_H_Piazza_2,29.49233,-90.36175,latitude and longitude represented coarse and general site coordinates,NA,intermediate salinity,emergent,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
Piazza_et_al_2011,Terrebonne,CRMS0312_Piazza_1,29.50504,-90.38535,latitude and longitude represented coarse and general site coordinates,NA,intermediate salinity,emergent,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
Piazza_et_al_2011,Terrebonne,CRMS0312_Piazza_2,29.50504,-90.38535,latitude and longitude represented coarse and general site coordinates,NA,intermediate salinity,emergent,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
Piazza_et_al_2011,Terrebonne,CRMS0326_H_Piazza_1,29.261217,-91.09475,latitude and longitude represented coarse and general site coordinates,NA,saline,emergent,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
Piazza_et_al_2011,Terrebonne,CRMS0326_H_Piazza_2,29.261217,-91.09475,latitude and longitude represented coarse and general site coordinates,NA,saline,emergent,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
Piazza_et_al_2011,Terrebonne,CRMS0326_H_Piazza_3,29.261217,-91.09475,latitude and longitude represented coarse and general site coordinates,NA,saline,emergent,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
Piazza_et_al_2011,Terrebonne,CRMS0326_Piazza_1,29.273717,-91.07405,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,saline,emergent,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
Piazza_et_al_2011,Terrebonne,CRMS0326_Piazza_2,29.273717,-91.07405,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,saline,emergent,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
Radabaugh_et_al_2018,Bishop_Harbor_Mangroves,BISH,27.601827,-82.551637,latitude and longitude from handheld GPS or better,NA,brackish,forested,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
Radabaugh_et_al_2018,CERF_Donor_Marsh,CERF_Marsh,27.645191,-82.548454,latitude and longitude from handheld GPS or better,NA,brackish,emergent,Low,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Radabaugh_et_al_2018,EG_Simmons_Park_Mangroves,EGS,27.74288,-82.46903,latitude and longitude from handheld GPS or better,NA,brackish,forested,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Radabaugh_et_al_2018,Upper_Tampa_Bay,UTB_Marsh,28.016485,-82.626214,latitude and longitude from handheld GPS or better,NA,brackish,emergent,High,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Radabaugh_et_al_2018,Weedon_Island_Salt_Barren,WISB,27.845272,-82.611541,latitude and longitude from handheld GPS or better,NA,saline,emergent,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
Unger_et_al_2016,Channel_Creek,CC1,39.626412,-74.257139,latitude and longitude from handheld GPS or better,0.2786,saline,emergent,Low,not specified,NA,NA,NA,NA,NA,NA,NA,NA,NA
Unger_et_al_2016,Channel_Creek,CC2,39.629015,-74.257836,latitude and longitude from handheld GPS or better,0.2836,saline,emergent,Low,not specified,NA,NA,NA,NA,NA,NA,NA,NA,NA
Unger_et_al_2016,Channel_Creek,CC3,39.632963,-74.259188,latitude and longitude from handheld GPS or better,0.3115,saline,emergent,Low,not specified,NA,NA,NA,NA,NA,NA,NA,NA,NA
Unger_et_al_2016,Dennis_Creek,DN1,39.171719,-74.875761,latitude and longitude from handheld GPS or better,0.7328,saline,emergent,Low,not specified,NA,NA,NA,NA,NA,NA,NA,NA,NA
Unger_et_al_2016,Dennis_Creek,DN2,39.176258,-74.862284,latitude and longitude from handheld GPS or better,0.757,saline,emergent,Low,not specified,NA,NA,NA,NA,NA,NA,NA,NA,NA
Unger_et_al_2016,Dennis_Creek,DN3,39.180457,-74.838281,latitude and longitude from handheld GPS or better,0.514,saline,emergent,Low,not specified,NA,NA,NA,NA,NA,NA,NA,NA,NA
Unger_et_al_2016,Dividing_Creek,DV1,39.225195,-75.107766,latitude and longitude from handheld GPS or better,0.871,saline,emergent,Low,not specified,NA,NA,NA,NA,NA,NA,NA,NA,NA
Unger_et_al_2016,Dividing_Creek,DV2,39.235697,-75.112711,latitude and longitude from handheld GPS or better,0.6568,saline,emergent,Low,not specified,NA,NA,NA,NA,NA,NA,NA,NA,NA
Unger_et_al_2016,Dividing_Creek,DV3,39.240992,-75.103073,latitude and longitude from handheld GPS or better,0.6289,saline,emergent,Low,not specified,NA,NA,NA,NA,NA,NA,NA,NA,NA
Unger_et_al_2016,Island_Beach_State_Park,IB1,39.79875,-74.102498,latitude and longitude from handheld GPS or better,0.0826,saline,emergent,Low,not specified,NA,NA,NA,NA,NA,NA,NA,NA,NA
Unger_et_al_2016,Island_Beach_State_Park,IB2,39.799347,-74.101724,latitude and longitude from handheld GPS or better,0.1464,saline,emergent,Low,not specified,NA,NA,NA,NA,NA,NA,NA,NA,NA
Unger_et_al_2016,Island_Beach_State_Park,IB3,39.799634,-74.099346,latitude and longitude from handheld GPS or better,0.1255,saline,emergent,Low,not specified,NA,NA,NA,NA,NA,NA,NA,NA,NA
Unger_et_al_2016,Maurice_River,MR1,39.242347,-75.011272,latitude and longitude from handheld GPS or better,0.6786,brackish,emergent,Low,not specified,NA,NA,NA,NA,NA,NA,NA,NA,NA
Unger_et_al_2016,Maurice_River,MR2,39.26585,-74.995256,latitude and longitude from handheld GPS or better,0.3521,brackish,emergent,Low,not specified,NA,NA,NA,NA,NA,NA,NA,NA,NA
Unger_et_al_2016,Reedy_Creek,RC1,40.030725,-74.077599,latitude and longitude from handheld GPS or better,0.1043,saline,emergent,Low,not specified,NA,NA,NA,NA,NA,NA,NA,NA,NA
Unger_et_al_2016,Reedy_Creek,RC2,40.029045000000004,-74.084554,latitude and longitude from handheld GPS or better,-0.1034,saline,emergent,Low,not specified,NA,NA,NA,NA,NA,NA,NA,NA,NA
Unger_et_al_2016,Reedy_Creek,RC3,40.031056,-74.085961,latitude and longitude from handheld GPS or better,-0.07,saline,emergent,Low,not specified,NA,NA,NA,NA,NA,NA,NA,NA,NA
Watson_and_Byrne_2013,Bair_Island,Bair_Island_1,37.5225,-122.215167,latitude and longitude from handheld GPS or better,NA,saline,emergent,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Watson_and_Byrne_2013,Bair_Island,Bair_Island_2,37.521417,-122.209417,latitude and longitude from handheld GPS or better,NA,saline,emergent,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Watson_and_Byrne_2013,Bair_Island,Bair_Island_3,37.517194,-122.215722,latitude and longitude from handheld GPS or better,NA,saline,emergent,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Watson_and_Byrne_2013,Bair_Island,Bair_Island_4,37.511944,-122.219167,latitude and longitude from handheld GPS or better,NA,saline,emergent,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Watson_and_Byrne_2013,Corkscrew_Slough,Corkscrew_Slough_1,37.51975,-122.232694,latitude and longitude from handheld GPS or better,NA,saline,emergent,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Watson_and_Byrne_2013,Corkscrew_Slough,Corkscrew_Slough_2,37.519917,-122.225083,latitude and longitude from handheld GPS or better,NA,saline,emergent,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_1,37.467778,-121.945694,latitude and longitude from handheld GPS or better,NA,saline,emergent,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_2,37.454556,-121.946889,latitude and longitude from handheld GPS or better,NA,saline,emergent,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_3,37.460389,-121.953528,latitude and longitude from handheld GPS or better,NA,saline,emergent,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_4,37.459528,-121.953694,latitude and longitude from handheld GPS or better,NA,saline,emergent,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_1,37.753667,-122.212278,latitude and longitude from handheld GPS or better,NA,saline,emergent,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Watson_and_Byrne_2013,Damon_Slough,Damon_Slough_2,37.753639,-122.213306,latitude and longitude from handheld GPS or better,NA,saline,emergent,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Watson_and_Byrne_2013,Greco_Island,Greco_Island_1,37.501861,-122.171778,latitude and longitude from handheld GPS or better,NA,saline,emergent,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Watson_and_Byrne_2013,Greco_Island,Greco_Island_2,37.50075,-122.171833,latitude and longitude from handheld GPS or better,NA,saline,emergent,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_1,37.469833,-121.949917,latitude and longitude from handheld GPS or better,NA,saline,emergent,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_2,37.465556,-121.933333,latitude and longitude from handheld GPS or better,NA,saline,emergent,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Watson_and_Byrne_2013,Mud_Slough,Mud_Slough_3,37.4795,-121.952,latitude and longitude from handheld GPS or better,NA,saline,emergent,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Watson_and_Byrne_2013,Plummer_Slough,Plummer_Slough_1,37.506306,-122.088111,latitude and longitude from handheld GPS or better,NA,saline,emergent,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_1,37.486889,-122.148556,latitude and longitude from handheld GPS or better,NA,saline,emergent,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Watson_and_Byrne_2013,Ravenswood_Slough,Ravenswood_Slough_2,37.486917,-122.146194,latitude and longitude from handheld GPS or better,NA,saline,emergent,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Watson_and_Byrne_2013,South_Belmont,South_Belmont_Slough_1,37.551389,-122.240278,latitude and longitude from handheld GPS or better,NA,saline,emergent,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Watson_and_Byrne_2013,South_Belmont,South_Belmont_Slough_2,37.551111,-122.236111,latitude and longitude from handheld GPS or better,NA,saline,emergent,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Watson_and_Byrne_2013,Triangle_Marsh,Triangle_Marsh_1,37.455389,-121.975556,latitude and longitude from handheld GPS or better,NA,saline,emergent,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Watson_and_Byrne_2013,Triangle_Marsh,Triangle_Marsh_2,37.457972,-121.974889,latitude and longitude from handheld GPS or better,NA,saline,emergent,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Weis_et_al_2001,Tijuana_Estuary,Tijuana_Estuary_East_low,32.567032,-117.130867,latitude and longitude were extracted from a relatively high quality map figure,NA,saline,emergent,Low,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
Weis_et_al_2001,Tijuana_Estuary,Tijuana_Estuary_East_mid_1,32.566902,-117.130284,latitude and longitude were extracted from a relatively high quality map figure,NA,saline,emergent,Mid,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
Weis_et_al_2001,Tijuana_Estuary,Tijuana_Estuary_East_mid_2,32.566728,-117.129669,latitude and longitude were extracted from a relatively high quality map figure,NA,saline,emergent,Mid,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
Weis_et_al_2001,Tijuana_Estuary,Tijuana_Estuary_West_low,32.571838,-117.129704,latitude and longitude were extracted from a relatively high quality map figure,NA,saline,emergent,Low,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
Weis_et_al_2001,Tijuana_Estuary,Tijuana_Estuary_West_mid_1,32.572039,-117.130432,latitude and longitude were extracted from a relatively high quality map figure,NA,saline,emergent,Mid,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
Weis_et_al_2001,Tijuana_Estuary,Tijuana_Estuary_West_mid_2,32.572335,-117.131078,latitude and longitude were extracted from a relatively high quality map figure,NA,saline,emergent,Mid,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
Windham_Meyers_et_al_2010,Crissy_Field,AH,37.804567,-122.453317,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,saline,emergent,High,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
Windham_Meyers_et_al_2010,Crissy_Field,AL,37.804567,-122.453317,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,saline,emergent,Low,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
Windham_Meyers_et_al_2010,Crissy_Field,BH,37.804417,-122.453917,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,saline,emergent,High,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
Windham_Meyers_et_al_2010,Crissy_Field,BL,37.804417,-122.453917,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,saline,emergent,Low,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
Windham_Meyers_et_al_2010,Crissy_Field,CH,37.804517,-122.455567,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,saline,emergent,High,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
Windham_Meyers_et_al_2010,Crissy_Field,CL,37.804517,-122.455567,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,saline,emergent,Low,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
Windham_Meyers_et_al_2010,Crissy_Field,DH,37.8039,-122.458817,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,saline,emergent,High,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
Windham_Meyers_et_al_2010,Crissy_Field,DL,37.8039,-122.458817,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,saline,emergent,Low,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
Windham_Meyers_et_al_2010,Crissy_Field,EH,37.8036,-122.45995,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,saline,emergent,High,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
Windham_Meyers_et_al_2010,Crissy_Field,EL,37.8036,-122.45995,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,saline,emergent,Low,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
Windham_Meyers_et_al_2010,Crissy_Field,FH,37.80435,-122.4598,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,saline,emergent,High,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
Windham_Meyers_et_al_2010,Crissy_Field,FL,37.80435,-122.4598,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,saline,emergent,Low,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
Windham_Meyers_et_al_2010,Crissy_Field,GH,37.804817,-122.458567,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,saline,emergent,High,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
Windham_Meyers_et_al_2010,Crissy_Field,GL,37.804817,-122.458567,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,saline,emergent,Low,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
Windham_Meyers_et_al_2010,Crissy_Field,HH,37.804967,-122.457367,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,saline,emergent,High,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
Windham_Meyers_et_al_2010,Crissy_Field,HL,37.804967,-122.457367,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,saline,emergent,Low,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
Abed-Navandi_and_Dworschak_2005,Belize_Barrier_Reef,Abed-Navandi_and_Dworschak_2005_1,16.84,-88.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Abed-Navandi_and_Dworschak_2005,Belize_Barrier_Reef,Abed-Navandi_and_Dworschak_2005_2,16.84,-88.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Agawin_et_al_1996,Cape_Bolinao,Agawin_et_al_1996_1,16.4505,119.9225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Agawin_et_al_1996,Cape_Bolinao,Agawin_et_al_1996_2,16.412,119.907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Al-Rousan_et_al_2005,Gulf_of_Aqaba,Al-Rousan_et_al_2005_1,29.53,34.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Al-Rousan_et_al_2005,Gulf_of_Aqaba,Al-Rousan_et_al_2005_2,29.53,34.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Al-Rousan_et_al_2005,Gulf_of_Aqaba,Al-Rousan_et_al_2005_3,29.53,34.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Al-Rousan_et_al_2005,Gulf_of_Aqaba,Al-Rousan_et_al_2005_4,29.53,34.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Al-Rousan_et_al_2005,Gulf_of_Aqaba,Al-Rousan_et_al_2005_5,29.53,34.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Al-Rousan_et_al_2005,Gulf_of_Aqaba,Al-Rousan_et_al_2005_6,29.53,34.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Al-Rousan_et_al_2005,Gulf_of_Aqaba,Al-Rousan_et_al_2005_7,29.53,34.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Al-Rousan_et_al_2005,Gulf_of_Aqaba,Al-Rousan_et_al_2005_8,29.46,34.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Al-Rousan_et_al_2005,Gulf_of_Aqaba,Al-Rousan_et_al_2005_9,29.46,34.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alongi_et_al_2008,S_Sulawesi,Alongi_et_al_2008_1,-4.14,119.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alongi_et_al_2008,S_Sulawesi,Alongi_et_al_2008_2,-4.14,119.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alongi_et_al_2008,S_Sulawesi,Alongi_et_al_2008_3,-4.14,119.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Amon_and_Herndl_1991,Ischia_Italy,Amon_and_Herndl_1991_1,40.7543,13.8913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Apostolaki_unpublished,Sounion,Apostolaki_unpublished_1,37.39,23.58,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Apostolaki_unpublished,NA,Apostolaki_unpublished_10,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Apostolaki_unpublished,Sounion,Apostolaki_unpublished_11,37.39,23.58,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Apostolaki_unpublished,NA,Apostolaki_unpublished_12,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Apostolaki_unpublished,NA,Apostolaki_unpublished_13,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Apostolaki_unpublished,NA,Apostolaki_unpublished_14,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Apostolaki_unpublished,NA,Apostolaki_unpublished_15,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Apostolaki_unpublished,Sounion,Apostolaki_unpublished_16,37.39,23.58,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Apostolaki_unpublished,NA,Apostolaki_unpublished_17,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Apostolaki_unpublished,NA,Apostolaki_unpublished_18,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Apostolaki_unpublished,NA,Apostolaki_unpublished_19,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Apostolaki_unpublished,NA,Apostolaki_unpublished_2,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Apostolaki_unpublished,NA,Apostolaki_unpublished_20,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Apostolaki_unpublished,NA,Apostolaki_unpublished_21,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Apostolaki_unpublished,Sounion,Apostolaki_unpublished_22,37.39,23.58,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Apostolaki_unpublished,NA,Apostolaki_unpublished_23,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Apostolaki_unpublished,NA,Apostolaki_unpublished_24,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Apostolaki_unpublished,NA,Apostolaki_unpublished_25,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Apostolaki_unpublished,NA,Apostolaki_unpublished_26,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Apostolaki_unpublished,NA,Apostolaki_unpublished_27,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Apostolaki_unpublished,Sounion,Apostolaki_unpublished_28,37.39,23.58,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Apostolaki_unpublished,NA,Apostolaki_unpublished_29,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Apostolaki_unpublished,NA,Apostolaki_unpublished_3,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Apostolaki_unpublished,NA,Apostolaki_unpublished_30,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Apostolaki_unpublished,NA,Apostolaki_unpublished_31,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Apostolaki_unpublished,NA,Apostolaki_unpublished_32,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Apostolaki_unpublished,NA,Apostolaki_unpublished_33,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Apostolaki_unpublished,Sounion,Apostolaki_unpublished_34,37.39,23.58,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Apostolaki_unpublished,NA,Apostolaki_unpublished_35,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Apostolaki_unpublished,NA,Apostolaki_unpublished_36,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Apostolaki_unpublished,NA,Apostolaki_unpublished_37,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Apostolaki_unpublished,NA,Apostolaki_unpublished_38,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Apostolaki_unpublished,NA,Apostolaki_unpublished_39,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Apostolaki_unpublished,NA,Apostolaki_unpublished_4,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Apostolaki_unpublished,Psaromoura_Crete,Apostolaki_unpublished_40,35.24,25.01,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Apostolaki_unpublished,NA,Apostolaki_unpublished_41,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Apostolaki_unpublished,NA,Apostolaki_unpublished_42,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Apostolaki_unpublished,NA,Apostolaki_unpublished_43,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Apostolaki_unpublished,NA,Apostolaki_unpublished_44,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Apostolaki_unpublished,NA,Apostolaki_unpublished_45,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Apostolaki_unpublished,NA,Apostolaki_unpublished_5,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
