study_id,site_id,core_id,core_latitude,core_longitude,core_position_notes,core_elevation,salinity_class,vegetation_class,inundation_class,core_length_flag
CRMS_Database,Lafourche,CRMS0292_3,29.142181,-90.229243,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,polyhaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Lafourche,CRMS0310_1,29.294633,-90.29328,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,polyhaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Lafourche,CRMS0310_2,29.294633,-90.29328,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,polyhaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Lafourche,CRMS0310_3,29.294633,-90.29328,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,polyhaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Lafourche,CRMS0312_1,29.505085,-90.385496,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Lafourche,CRMS0312_2,29.505085,-90.385496,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Lafourche,CRMS0312_3,29.505085,-90.385496,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Lafourche,CRMS0318_1,29.294648,-90.325462,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,polyhaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Lafourche,CRMS0318_2,29.294648,-90.325462,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,polyhaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Lafourche,CRMS0318_3,29.294648,-90.325462,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,polyhaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Lafourche,CRMS0319_1,29.323665,-90.324705,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,polyhaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Lafourche,CRMS0319_2,29.323665,-90.324705,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,polyhaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Lafourche,CRMS0319_3,29.323665,-90.324705,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,polyhaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Lafourche,CRMS0335_1,29.272863,-90.387717,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,polyhaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Lafourche,CRMS0335_2,29.272863,-90.387717,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,polyhaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Lafourche,CRMS0335_3,29.272863,-90.387717,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,polyhaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Lafourche,CRMS0337_1,29.309147,-90.355932,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,polyhaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Lafourche,CRMS0337_2,29.309147,-90.355932,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,polyhaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Lafourche,CRMS0337_3,29.309147,-90.355932,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,polyhaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Lafourche,CRMS0386_1,29.432504,-90.354245,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Lafourche,CRMS0386_2,29.432504,-90.354245,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Lafourche,CRMS0386_3,29.432504,-90.354245,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Lafourche,CRMS0387_1,29.410729,-90.322994,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Lafourche,CRMS0387_2,29.410729,-90.322994,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Lafourche,CRMS0387_3,29.410729,-90.322994,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Lafourche,CRMS0397_1,29.352665,-90.260493,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Lafourche,CRMS0397_2,29.352665,-90.260493,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Lafourche,CRMS0397_3,29.352665,-90.260493,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Lafourche,CRMS0400_1,29.490568,-90.510499,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Lafourche,CRMS0400_2,29.490568,-90.510499,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Lafourche,CRMS0400_3,29.490568,-90.510499,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Lafourche,CRMS0416_1,29.476054,-90.479248,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,emergent,NA,core depth limited by length of corer
CRMS_Database,Lafourche,CRMS0416_2,29.476054,-90.479248,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,emergent,NA,core depth limited by length of corer
CRMS_Database,Lafourche,CRMS0416_3,29.476054,-90.479248,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,emergent,NA,core depth limited by length of corer
CRMS_Database,Lafourche,CRMS0978_1,29.323649,-90.292514,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,polyhaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Lafourche,CRMS0978_2,29.323649,-90.292514,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,polyhaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Lafourche,CRMS0978_3,29.323649,-90.292514,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,polyhaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Lafourche,CRMS2825_1,29.497827,-90.447998,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,emergent,NA,core depth limited by length of corer
CRMS_Database,Lafourche,CRMS2825_2,29.497827,-90.447998,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,emergent,NA,core depth limited by length of corer
CRMS_Database,Lafourche,CRMS2825_3,29.497827,-90.447998,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,emergent,NA,core depth limited by length of corer
CRMS_Database,Lafourche,CRMS6303_1,29.472612,-90.191569,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Lafourche,CRMS6303_2,29.472612,-90.191569,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Lafourche,CRMS6303_3,29.472612,-90.191569,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Orleans,CRMS0002_1,30.100249,-89.791722,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Orleans,CRMS0002_2,30.100249,-89.791722,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Orleans,CRMS0002_3,30.100249,-89.791722,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Orleans,CRMS3626_1,30.107509,-89.854225,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Orleans,CRMS3626_2,30.107509,-89.854225,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Orleans,CRMS3626_3,30.107509,-89.854225,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Orleans,CRMS3650_1,30.056702,-89.822973,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Orleans,CRMS3650_2,30.056702,-89.822973,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Orleans,CRMS3650_3,30.056702,-89.822973,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Orleans,CRMS3784_1,30.158318,-89.666718,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Orleans,CRMS3784_2,30.158318,-89.666718,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Orleans,CRMS3784_3,30.158318,-89.666718,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Orleans,CRMS4107_1,30.056701,-89.854224,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Orleans,CRMS4107_2,30.056701,-89.854224,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Orleans,CRMS4107_3,30.056701,-89.854224,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Plaquemines,CRMS0114_1,29.759117,-89.916732,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Plaquemines,CRMS0114_2,29.759117,-89.916732,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Plaquemines,CRMS0114_3,29.759117,-89.916732,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Plaquemines,CRMS0115_1,29.780891,-89.916731,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Plaquemines,CRMS0115_2,29.780891,-89.916731,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Plaquemines,CRMS0115_3,29.780891,-89.916731,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Plaquemines,CRMS0117_1,29.809923,-89.916732,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Plaquemines,CRMS0117_2,29.809923,-89.916732,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Plaquemines,CRMS0117_3,29.809923,-89.916732,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Plaquemines,CRMS0118_1,29.374438,-89.541719,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Plaquemines,CRMS0118_2,29.374438,-89.541719,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Plaquemines,CRMS0118_3,29.374438,-89.541719,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Plaquemines,CRMS0119_1,29.476048,-89.635472,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Plaquemines,CRMS0119_2,29.476048,-89.635472,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Plaquemines,CRMS0119_3,29.476048,-89.635472,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Plaquemines,CRMS0121_1,29.693791,-89.822975,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Plaquemines,CRMS0121_2,29.693791,-89.822975,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Plaquemines,CRMS0121_3,29.693791,-89.822975,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Plaquemines,CRMS0125_1,29.766375,-89.979233,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Plaquemines,CRMS0125_2,29.766375,-89.979233,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Plaquemines,CRMS0125_3,29.766375,-89.979233,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Plaquemines,CRMS0128_1,29.831698,-89.947982,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Plaquemines,CRMS0128_2,29.831698,-89.947982,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Plaquemines,CRMS0128_3,29.831698,-89.947982,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Plaquemines,CRMS0129_1,29.468786,-89.604221,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,polyhaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Plaquemines,CRMS0129_2,29.468786,-89.604221,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,polyhaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Plaquemines,CRMS0129_3,29.468786,-89.604221,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,polyhaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Plaquemines,CRMS0131_1,29.692516,-89.885524,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Plaquemines,CRMS0131_2,29.692516,-89.885524,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Plaquemines,CRMS0131_3,29.692516,-89.885524,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Plaquemines,CRMS0132_1,29.664762,-89.885481,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Plaquemines,CRMS0132_2,29.664762,-89.885481,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Plaquemines,CRMS0132_3,29.664762,-89.885481,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Plaquemines,CRMS0135_1,29.686541,-89.760473,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Plaquemines,CRMS0135_2,29.686541,-89.760473,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Plaquemines,CRMS0135_3,29.686541,-89.760473,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Plaquemines,CRMS0136_1,29.621215,-89.791725,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Plaquemines,CRMS0136_2,29.621215,-89.791725,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Plaquemines,CRMS0136_3,29.621215,-89.791725,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Plaquemines,CRMS0139_1,29.381698,-89.479216,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,polyhaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Plaquemines,CRMS0139_2,29.381698,-89.479216,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,polyhaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Plaquemines,CRMS0139_3,29.381698,-89.479216,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,polyhaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Plaquemines,CRMS0146_1,29.73008,-89.729222,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Plaquemines,CRMS0146_2,29.73008,-89.729222,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Plaquemines,CRMS0146_3,29.73008,-89.729222,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Plaquemines,CRMS0147_1,29.664762,-89.604219,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,NA,NA,core depth limited by length of corer
CRMS_Database,Plaquemines,CRMS0147_2,29.664762,-89.604219,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,NA,NA,core depth limited by length of corer
CRMS_Database,Plaquemines,CRMS0147_3,29.664762,-89.604219,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,NA,NA,core depth limited by length of corer
CRMS_Database,Plaquemines,CRMS0148_1,29.512346,-89.697974,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Plaquemines,CRMS0148_2,29.512346,-89.697974,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Plaquemines,CRMS0148_3,29.512346,-89.697974,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Plaquemines,CRMS0154_1,29.113146,-89.197959,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,deltaic,NA,NA,core depth limited by length of corer
CRMS_Database,Plaquemines,CRMS0154_2,29.113146,-89.197959,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,deltaic,NA,NA,core depth limited by length of corer
CRMS_Database,Plaquemines,CRMS0154_3,29.113146,-89.197959,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,deltaic,NA,NA,core depth limited by length of corer
CRMS_Database,Plaquemines,CRMS0156_1,29.163943,-89.166708,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,deltaic,NA,NA,core depth limited by length of corer
CRMS_Database,Plaquemines,CRMS0156_2,29.163943,-89.166708,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,deltaic,NA,NA,core depth limited by length of corer
CRMS_Database,Plaquemines,CRMS0156_3,29.163943,-89.166708,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,deltaic,NA,NA,core depth limited by length of corer
CRMS_Database,Plaquemines,CRMS0157_1,29.127657,-89.229211,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,deltaic,emergent,NA,core depth limited by length of corer
CRMS_Database,Plaquemines,CRMS0157_2,29.127657,-89.229211,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,deltaic,emergent,NA,core depth limited by length of corer
CRMS_Database,Plaquemines,CRMS0157_3,29.127657,-89.229211,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,deltaic,emergent,NA,core depth limited by length of corer
CRMS_Database,Plaquemines,CRMS0159_1,29.040559,-89.197959,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,deltaic,emergent,NA,core depth limited by length of corer
CRMS_Database,Plaquemines,CRMS0159_2,29.040559,-89.197959,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,deltaic,emergent,NA,core depth limited by length of corer
CRMS_Database,Plaquemines,CRMS0159_3,29.040559,-89.197959,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,deltaic,emergent,NA,core depth limited by length of corer
CRMS_Database,Plaquemines,CRMS0161_1,29.294589,-89.166708,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,deltaic,emergent,NA,core depth limited by length of corer
CRMS_Database,Plaquemines,CRMS0161_2,29.294589,-89.166708,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,deltaic,emergent,NA,core depth limited by length of corer
CRMS_Database,Plaquemines,CRMS0161_3,29.294589,-89.166708,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,deltaic,emergent,NA,core depth limited by length of corer
CRMS_Database,Plaquemines,CRMS0162_1,29.163946,-89.135458,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,deltaic,emergent,NA,core depth limited by length of corer
CRMS_Database,Plaquemines,CRMS0162_2,29.163946,-89.135458,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,deltaic,emergent,NA,core depth limited by length of corer
CRMS_Database,Plaquemines,CRMS0162_3,29.163946,-89.135458,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,deltaic,emergent,NA,core depth limited by length of corer
CRMS_Database,Plaquemines,CRMS0163_1,29.214755,-89.416714,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Plaquemines,CRMS0163_2,29.214755,-89.416714,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Plaquemines,CRMS0163_3,29.214755,-89.416714,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Plaquemines,CRMS0171_1,29.323766,-89.796054,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,polyhaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Plaquemines,CRMS0171_2,29.323766,-89.796054,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,polyhaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Plaquemines,CRMS0171_3,29.323766,-89.796054,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,polyhaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Plaquemines,CRMS0172_1,29.316534,-89.734333,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,polyhaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Plaquemines,CRMS0172_2,29.316534,-89.734333,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,polyhaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Plaquemines,CRMS0172_3,29.316534,-89.734333,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,polyhaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Plaquemines,CRMS0173_1,29.454296,-89.729925,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,polyhaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Plaquemines,CRMS0173_2,29.454296,-89.729925,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,polyhaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Plaquemines,CRMS0173_3,29.454296,-89.729925,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,polyhaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Plaquemines,CRMS0174_1,29.396296,-89.763017,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,polyhaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Plaquemines,CRMS0174_2,29.396296,-89.763017,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,polyhaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Plaquemines,CRMS0174_3,29.396296,-89.763017,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,polyhaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Plaquemines,CRMS0176_1,29.410779,-89.793325,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,polyhaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Plaquemines,CRMS0176_2,29.410779,-89.793325,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,polyhaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Plaquemines,CRMS0176_3,29.410779,-89.793325,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,polyhaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Plaquemines,CRMS0179_1,29.396228,-89.698451,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,polyhaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Plaquemines,CRMS0179_2,29.396228,-89.698451,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,polyhaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Plaquemines,CRMS0179_3,29.396228,-89.698451,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,polyhaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Plaquemines,CRMS0181_1,29.338227,-89.700323,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,polyhaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Plaquemines,CRMS0181_2,29.338227,-89.700323,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,polyhaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Plaquemines,CRMS0181_3,29.338227,-89.700323,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,polyhaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Plaquemines,CRMS0209_1,29.490566,-89.791727,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Plaquemines,CRMS0209_2,29.490566,-89.791727,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Plaquemines,CRMS0209_3,29.490566,-89.791727,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
